"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2018-2019",01,"HIDALGO COUNTY",108912,"LA JOYA ISD",108912127,"DR MARIA PALMIRA MENDIOLA EL","FEMALE","ELEMENTARY",338
"2018-2019",01,"HIDALGO COUNTY",108912,"LA JOYA ISD",108912127,"DR MARIA PALMIRA MENDIOLA EL","MALE","ELEMENTARY",381
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913001,"WESLACO H S","FEMALE","HIGH SCHOOL",1170
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913001,"WESLACO H S","MALE","HIGH SCHOOL",1260
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913003,"SOUTH PALM GARDENS H S","FEMALE","HIGH SCHOOL",34
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913003,"SOUTH PALM GARDENS H S","MALE","HIGH SCHOOL",42
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913005,"HIDALGO CO J J A E P","FEMALE","ELEMENTARY / SECONDARY",-999
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913005,"HIDALGO CO J J A E P","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913006,"WESLACO EAST H S","FEMALE","HIGH SCHOOL",1010
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913006,"WESLACO EAST H S","MALE","HIGH SCHOOL",1041
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913007,"HIDALGO COUNTY BOOT CAMP","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913008,"HORTON DISCIPLINARY ALTERNATIVE ED","FEMALE","ELEMENTARY / SECONDARY",-999
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913008,"HORTON DISCIPLINARY ALTERNATIVE ED","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913009,"WESLACO 21ST CENTURY CTE EARLY COL","FEMALE","HIGH SCHOOL",87
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913009,"WESLACO 21ST CENTURY CTE EARLY COL","MALE","HIGH SCHOOL",139
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913041,"MARY HOGE MIDDLE","FEMALE","MIDDLE SCHOOL",493
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913041,"MARY HOGE MIDDLE","MALE","MIDDLE SCHOOL",516
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913042,"ARMANDO CUELLAR MIDDLE","FEMALE","MIDDLE SCHOOL",376
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913042,"ARMANDO CUELLAR MIDDLE","MALE","MIDDLE SCHOOL",390
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913043,"CENTRAL MIDDLE","FEMALE","MIDDLE SCHOOL",435
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913043,"CENTRAL MIDDLE","MALE","MIDDLE SCHOOL",468
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913044,"BEATRIZ G GARZA MIDDLE","FEMALE","MIDDLE SCHOOL",545
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913044,"BEATRIZ G GARZA MIDDLE","MALE","MIDDLE SCHOOL",584
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913103,"SAM HOUSTON EL","FEMALE","ELEMENTARY",391
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913103,"SAM HOUSTON EL","MALE","ELEMENTARY",361
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913104,"RODOLFO RUDY SILVA JR EL","FEMALE","ELEMENTARY",315
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913104,"RODOLFO RUDY SILVA JR EL","MALE","ELEMENTARY",341
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913106,"RAUL A GONZALEZ JR EL","FEMALE","ELEMENTARY",338
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913106,"RAUL A GONZALEZ JR EL","MALE","ELEMENTARY",362
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913109,"DR R E MARGO EL","FEMALE","ELEMENTARY",470
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913109,"DR R E MARGO EL","MALE","ELEMENTARY",490
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913110,"AIRPORT EL","FEMALE","ELEMENTARY",449
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913110,"AIRPORT EL","MALE","ELEMENTARY",419
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913111,"MEMORIAL EL","FEMALE","ELEMENTARY",499
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913111,"MEMORIAL EL","MALE","ELEMENTARY",496
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913112,"NORTH BRIDGE EL","FEMALE","ELEMENTARY",348
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913112,"NORTH BRIDGE EL","MALE","ELEMENTARY",386
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913113,"A N RICO EL","FEMALE","ELEMENTARY",426
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913113,"A N RICO EL","MALE","ELEMENTARY",420
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913114,"CLECKLER/HEALD EL","FEMALE","ELEMENTARY",445
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913114,"CLECKLER/HEALD EL","MALE","ELEMENTARY",486
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913117,"PFC MARIO YBARRA EL","FEMALE","ELEMENTARY",303
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913117,"PFC MARIO YBARRA EL","MALE","ELEMENTARY",318
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913118,"21ST CENTURY EARLY LEARNING FOUNDA","FEMALE","ELEMENTARY",272
"2018-2019",01,"HIDALGO COUNTY",108913,"WESLACO ISD",108913118,"21ST CENTURY EARLY LEARNING FOUNDA","MALE","ELEMENTARY",242
"2018-2019",01,"HIDALGO COUNTY",108914,"LA VILLA ISD",108914001,"LA VILLA EARLY COLLEGE H S","FEMALE","HIGH SCHOOL",92
"2018-2019",01,"HIDALGO COUNTY",108914,"LA VILLA ISD",108914001,"LA VILLA EARLY COLLEGE H S","MALE","HIGH SCHOOL",86
"2018-2019",01,"HIDALGO COUNTY",108914,"LA VILLA ISD",108914041,"LA VILLA MIDDLE","FEMALE","MIDDLE SCHOOL",57
"2018-2019",01,"HIDALGO COUNTY",108914,"LA VILLA ISD",108914041,"LA VILLA MIDDLE","MALE","MIDDLE SCHOOL",64
"2018-2019",01,"HIDALGO COUNTY",108914,"LA VILLA ISD",108914101,"JOSE BERNABE MUNOZ EL","FEMALE","ELEMENTARY",138
"2018-2019",01,"HIDALGO COUNTY",108914,"LA VILLA ISD",108914101,"JOSE BERNABE MUNOZ EL","MALE","ELEMENTARY",118
"2018-2019",01,"HIDALGO COUNTY",108915,"MONTE ALTO ISD",108915001,"MONTE ALTO H S","FEMALE","HIGH SCHOOL",124
"2018-2019",01,"HIDALGO COUNTY",108915,"MONTE ALTO ISD",108915001,"MONTE ALTO H S","MALE","HIGH SCHOOL",132
"2018-2019",01,"HIDALGO COUNTY",108915,"MONTE ALTO ISD",108915041,"JOSE BORREGO MIDDLE","FEMALE","MIDDLE SCHOOL",102
"2018-2019",01,"HIDALGO COUNTY",108915,"MONTE ALTO ISD",108915041,"JOSE BORREGO MIDDLE","MALE","MIDDLE SCHOOL",129
"2018-2019",01,"HIDALGO COUNTY",108915,"MONTE ALTO ISD",108915101,"MONTE ALTO EL","FEMALE","ELEMENTARY",208
"2018-2019",01,"HIDALGO COUNTY",108915,"MONTE ALTO ISD",108915101,"MONTE ALTO EL","MALE","ELEMENTARY",252
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916001,"VALLEY VIEW H S","FEMALE","HIGH SCHOOL",573
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916001,"VALLEY VIEW H S","MALE","HIGH SCHOOL",589
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916041,"VALLEY VIEW EARLY COLLEGE CAMPUS","FEMALE","JUNIOR HIGH SCHOOL",305
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916041,"VALLEY VIEW EARLY COLLEGE CAMPUS","MALE","JUNIOR HIGH SCHOOL",318
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916042,"VALLEY VIEW J H","FEMALE","MIDDLE SCHOOL",312
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916042,"VALLEY VIEW J H","MALE","MIDDLE SCHOOL",311
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916102,"VALLEY VIEW EL","FEMALE","ELEMENTARY",209
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916102,"VALLEY VIEW EL","MALE","ELEMENTARY",244
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916103,"VALLEY VIEW NORTH EL","FEMALE","ELEMENTARY",249
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916103,"VALLEY VIEW NORTH EL","MALE","ELEMENTARY",229
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916104,"WILBUR E LUCAS EL","FEMALE","ELEMENTARY",199
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916104,"WILBUR E LUCAS EL","MALE","ELEMENTARY",224
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916105,"VALLEY VIEW SOUTH EL","FEMALE","ELEMENTARY",169
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916105,"VALLEY VIEW SOUTH EL","MALE","ELEMENTARY",190
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916106,"VALLEY VIEW 5TH GRADE CAMPUS","FEMALE","ELEMENTARY",143
"2018-2019",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD",108916106,"VALLEY VIEW 5TH GRADE CAMPUS","MALE","ELEMENTARY",174
"2018-2019",12,"HILL COUNTY",109901,"ABBOTT ISD",109901001,"ABBOTT SCHOOL","FEMALE","ELEMENTARY / SECONDARY",136
"2018-2019",12,"HILL COUNTY",109901,"ABBOTT ISD",109901001,"ABBOTT SCHOOL","MALE","ELEMENTARY / SECONDARY",141
"2018-2019",12,"HILL COUNTY",109902,"BYNUM ISD",109902001,"BYNUM SCHOOL","FEMALE","ELEMENTARY / SECONDARY",97
"2018-2019",12,"HILL COUNTY",109902,"BYNUM ISD",109902001,"BYNUM SCHOOL","MALE","ELEMENTARY / SECONDARY",110
"2018-2019",12,"HILL COUNTY",109903,"COVINGTON ISD",109903001,"COVINGTON SCHOOL","FEMALE","ELEMENTARY / SECONDARY",154
"2018-2019",12,"HILL COUNTY",109903,"COVINGTON ISD",109903001,"COVINGTON SCHOOL","MALE","ELEMENTARY / SECONDARY",141
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904001,"HILLSBORO H S","FEMALE","HIGH SCHOOL",261
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904001,"HILLSBORO H S","MALE","HIGH SCHOOL",268
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904010,"HILL CO J J A E P","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904041,"HILLSBORO J H","FEMALE","MIDDLE SCHOOL",217
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904041,"HILLSBORO J H","MALE","MIDDLE SCHOOL",234
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904101,"FRANKLIN EL","FEMALE","ELEMENTARY",-999
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904101,"FRANKLIN EL","MALE","ELEMENTARY",-999
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904104,"HILLSBORO EL","FEMALE","ELEMENTARY",198
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904104,"HILLSBORO EL","MALE","ELEMENTARY",231
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904109,"HILLSBORO INT","FEMALE","ELEMENTARY",222
"2018-2019",12,"HILL COUNTY",109904,"HILLSBORO ISD",109904109,"HILLSBORO INT","MALE","ELEMENTARY",202
"2018-2019",12,"HILL COUNTY",109905,"HUBBARD ISD",109905001,"HUBBARD H S","FEMALE","ELEMENTARY / SECONDARY",97
"2018-2019",12,"HILL COUNTY",109905,"HUBBARD ISD",109905001,"HUBBARD H S","MALE","ELEMENTARY / SECONDARY",117
"2018-2019",12,"HILL COUNTY",109905,"HUBBARD ISD",109905101,"HUBBARD EL","FEMALE","ELEMENTARY",107
"2018-2019",12,"HILL COUNTY",109905,"HUBBARD ISD",109905101,"HUBBARD EL","MALE","ELEMENTARY",101
"2018-2019",12,"HILL COUNTY",109907,"ITASCA ISD",109907001,"ITASCA H S","FEMALE","HIGH SCHOOL",102
"2018-2019",12,"HILL COUNTY",109907,"ITASCA ISD",109907001,"ITASCA H S","MALE","HIGH SCHOOL",97
"2018-2019",12,"HILL COUNTY",109907,"ITASCA ISD",109907010,"HILL CO J J A E P","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",12,"HILL COUNTY",109907,"ITASCA ISD",109907041,"ITASCA MIDDLE","FEMALE","MIDDLE SCHOOL",-999
"2018-2019",12,"HILL COUNTY",109907,"ITASCA ISD",109907041,"ITASCA MIDDLE","MALE","MIDDLE SCHOOL",-999
"2018-2019",12,"HILL COUNTY",109907,"ITASCA ISD",109907101,"ITASCA EL","FEMALE","ELEMENTARY",158
"2018-2019",12,"HILL COUNTY",109907,"ITASCA ISD",109907101,"ITASCA EL","MALE","ELEMENTARY",166
"2018-2019",12,"HILL COUNTY",109908,"MALONE ISD",109908101,"MALONE EL","FEMALE","ELEMENTARY",88
"2018-2019",12,"HILL COUNTY",109908,"MALONE ISD",109908101,"MALONE EL","MALE","ELEMENTARY",90
"2018-2019",12,"HILL COUNTY",109910,"MOUNT CALM ISD",109910101,"MOUNT CALM ISD","FEMALE","ELEMENTARY / SECONDARY",91
"2018-2019",12,"HILL COUNTY",109910,"MOUNT CALM ISD",109910101,"MOUNT CALM ISD","MALE","ELEMENTARY / SECONDARY",106
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911001,"WHITNEY H S","FEMALE","HIGH SCHOOL",202
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911001,"WHITNEY H S","MALE","HIGH SCHOOL",224
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911010,"HILL CO J J A E P","MALE","ELEMENTARY / SECONDARY",-999
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911041,"WHITNEY MIDDLE","FEMALE","MIDDLE SCHOOL",-999
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911041,"WHITNEY MIDDLE","MALE","MIDDLE SCHOOL",-999
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911101,"WHITNEY EL","FEMALE","ELEMENTARY",166
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911101,"WHITNEY EL","MALE","ELEMENTARY",215
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911102,"WHITNEY INT","FEMALE","ELEMENTARY",172
"2018-2019",12,"HILL COUNTY",109911,"WHITNEY ISD",109911102,"WHITNEY INT","MALE","ELEMENTARY",167
"2018-2019",12,"HILL COUNTY",109912,"AQUILLA ISD",109912001,"AQUILLA SCHOOL","FEMALE","ELEMENTARY / SECONDARY",162
"2018-2019",12,"HILL COUNTY",109912,"AQUILLA ISD",109912001,"AQUILLA SCHOOL","MALE","ELEMENTARY / SECONDARY",173
"2018-2019",12,"HILL COUNTY",109913,"BLUM ISD",109913001,"BLUM ISD","FEMALE","ELEMENTARY / SECONDARY",184
"2018-2019",12,"HILL COUNTY",109913,"BLUM ISD",109913001,"BLUM ISD","MALE","ELEMENTARY / SECONDARY",179
"2018-2019",12,"HILL COUNTY",109914,"PENELOPE ISD",109914001,"PENELOPE SCHOOL","FEMALE","ELEMENTARY / SECONDARY",96
"2018-2019",12,"HILL COUNTY",109914,"PENELOPE ISD",109914001,"PENELOPE SCHOOL","MALE","ELEMENTARY / SECONDARY",105
"2018-2019",17,"HOCKLEY COUNTY",110901,"ANTON ISD",110901001,"ANTON SCHOOL","FEMALE","ELEMENTARY / SECONDARY",103
"2018-2019",17,"HOCKLEY COUNTY",110901,"ANTON ISD",110901001,"ANTON SCHOOL","MALE","ELEMENTARY / SECONDARY",96
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902001,"LEVELLAND H S","FEMALE","HIGH SCHOOL",390
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902001,"LEVELLAND H S","MALE","HIGH SCHOOL",363
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902041,"LEVELLAND MIDDLE","FEMALE","JUNIOR HIGH SCHOOL",282
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902041,"LEVELLAND MIDDLE","MALE","JUNIOR HIGH SCHOOL",307
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902042,"LEVELLAND INT","FEMALE","ELEMENTARY / SECONDARY",220
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902042,"LEVELLAND INT","MALE","ELEMENTARY / SECONDARY",248
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902104,"CAPITOL EL","FEMALE","ELEMENTARY",173
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902104,"CAPITOL EL","MALE","ELEMENTARY",196
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902105,"SOUTH EL","FEMALE","ELEMENTARY",143
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902105,"SOUTH EL","MALE","ELEMENTARY",167
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902106,"LEVELLAND ACADEMIC BEGINNINGS CENT","FEMALE","ELEMENTARY",187
"2018-2019",17,"HOCKLEY COUNTY",110902,"LEVELLAND ISD",110902106,"LEVELLAND ACADEMIC BEGINNINGS CENT","MALE","ELEMENTARY",241
"2018-2019",17,"HOCKLEY COUNTY",110905,"ROPES ISD",110905001,"ROPES SCHOOL","FEMALE","ELEMENTARY / SECONDARY",235
"2018-2019",17,"HOCKLEY COUNTY",110905,"ROPES ISD",110905001,"ROPES SCHOOL","MALE","ELEMENTARY / SECONDARY",244
"2018-2019",17,"HOCKLEY COUNTY",110906,"SMYER ISD",110906001,"SMYER H S","FEMALE","HIGH SCHOOL",94
"2018-2019",17,"HOCKLEY COUNTY",110906,"SMYER ISD",110906001,"SMYER H S","MALE","HIGH SCHOOL",113
"2018-2019",17,"HOCKLEY COUNTY",110906,"SMYER ISD",110906101,"SMYER EL","FEMALE","ELEMENTARY",124
"2018-2019",17,"HOCKLEY COUNTY",110906,"SMYER ISD",110906101,"SMYER EL","MALE","ELEMENTARY",105
"2018-2019",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907001,"SUNDOWN H S","FEMALE","HIGH SCHOOL",101
"2018-2019",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907001,"SUNDOWN H S","MALE","HIGH SCHOOL",90
"2018-2019",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907002,"PEP ALTER SCHOOL","FEMALE","HIGH SCHOOL",-999
"2018-2019",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907041,"SUNDOWN J H","FEMALE","MIDDLE SCHOOL",-999
"2018-2019",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907041,"SUNDOWN J H","MALE","MIDDLE SCHOOL",-999
"2018-2019",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907101,"SUNDOWN EL","FEMALE","ELEMENTARY",122
"2018-2019",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907101,"SUNDOWN EL","MALE","ELEMENTARY",165
"2018-2019",17,"HOCKLEY COUNTY",110908,"WHITHARRAL ISD",110908001,"WHITHARRAL SCHOOL","FEMALE","ELEMENTARY / SECONDARY",69
"2018-2019",17,"HOCKLEY COUNTY",110908,"WHITHARRAL ISD",110908001,"WHITHARRAL SCHOOL","MALE","ELEMENTARY / SECONDARY",106
"2018-2019",11,"HOOD COUNTY",111801,"LAKE GRANBURY ACADEMY CHARTER SCHO",111801001,"LAKE GRANBURY ACADEMY","FEMALE","ELEMENTARY / SECONDARY",25
"2018-2019",11,"HOOD COUNTY",111801,"LAKE GRANBURY ACADEMY CHARTER SCHO",111801001,"LAKE GRANBURY ACADEMY","MALE","ELEMENTARY / SECONDARY",52
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901001,"GRANBURY H S","FEMALE","HIGH SCHOOL",980
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901001,"GRANBURY H S","MALE","HIGH SCHOOL",1021
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901002,"STARS ACCELERATED H S","FEMALE","HIGH SCHOOL",15
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901002,"STARS ACCELERATED H S","MALE","HIGH SCHOOL",21
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901041,"GRANBURY MIDDLE","FEMALE","MIDDLE SCHOOL",360
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901041,"GRANBURY MIDDLE","MALE","MIDDLE SCHOOL",415
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901042,"ACTON MIDDLE","FEMALE","MIDDLE SCHOOL",436
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901042,"ACTON MIDDLE","MALE","MIDDLE SCHOOL",506
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901102,"ACTON EL","FEMALE","ELEMENTARY",403
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901102,"ACTON EL","MALE","ELEMENTARY",452
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901104,"EMMA ROBERSON EL","FEMALE","ELEMENTARY",247
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901104,"EMMA ROBERSON EL","MALE","ELEMENTARY",250
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901105,"NETTIE BACCUS EL","FEMALE","ELEMENTARY",246
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901105,"NETTIE BACCUS EL","MALE","ELEMENTARY",271
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901106,"OAK WOODS SCHOOL","FEMALE","ELEMENTARY",280
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901106,"OAK WOODS SCHOOL","MALE","ELEMENTARY",320
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901107,"MAMBRINO SCHOOL","FEMALE","ELEMENTARY",354
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901107,"MAMBRINO SCHOOL","MALE","ELEMENTARY",378
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901108,"JOHN AND LYNN BRAWNER INT","FEMALE","ELEMENTARY",200
"2018-2019",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901108,"JOHN AND LYNN BRAWNER INT","MALE","ELEMENTARY",191
"2018-2019",11,"HOOD COUNTY",111902,"LIPAN ISD",111902003,"LIPAN H S","FEMALE","HIGH SCHOOL",96
"2018-2019",11,"HOOD COUNTY",111902,"LIPAN ISD",111902003,"LIPAN H S","MALE","HIGH SCHOOL",90
"2018-2019",11,"HOOD COUNTY",111902,"LIPAN ISD",111902102,"LIPAN EL","FEMALE","ELEMENTARY",122
"2018-2019",11,"HOOD COUNTY",111902,"LIPAN ISD",111902102,"LIPAN EL","MALE","ELEMENTARY",128
"2018-2019",11,"HOOD COUNTY",111903,"TOLAR ISD",111903001,"TOLAR H S","FEMALE","HIGH SCHOOL",110
"2018-2019",11,"HOOD COUNTY",111903,"TOLAR ISD",111903001,"TOLAR H S","MALE","HIGH SCHOOL",116
"2018-2019",11,"HOOD COUNTY",111903,"TOLAR ISD",111903041,"TOLAR J H","FEMALE","MIDDLE SCHOOL",83
"2018-2019",11,"HOOD COUNTY",111903,"TOLAR ISD",111903041,"TOLAR J H","MALE","MIDDLE SCHOOL",103
"2018-2019",11,"HOOD COUNTY",111903,"TOLAR ISD",111903101,"TOLAR EL","FEMALE","ELEMENTARY",197
"2018-2019",11,"HOOD COUNTY",111903,"TOLAR ISD",111903101,"TOLAR EL","MALE","ELEMENTARY",188
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901002,"SULPHUR SPRINGS H S","FEMALE","HIGH SCHOOL",604
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901002,"SULPHUR SPRINGS H S","MALE","HIGH SCHOOL",666
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901041,"SULPHUR SPRINGS MIDDLE","FEMALE","MIDDLE SCHOOL",475
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901041,"SULPHUR SPRINGS MIDDLE","MALE","MIDDLE SCHOOL",487
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901102,"BARBARA BUSH PRI","FEMALE","ELEMENTARY",73
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901102,"BARBARA BUSH PRI","MALE","ELEMENTARY",91
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901104,"LAMAR PRI","FEMALE","ELEMENTARY",161
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901104,"LAMAR PRI","MALE","ELEMENTARY",158
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901105,"TRAVIS PRI","FEMALE","ELEMENTARY",189
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901105,"TRAVIS PRI","MALE","ELEMENTARY",196
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901106,"BOWIE PRI","FEMALE","ELEMENTARY",187
"2018-2019",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901106,"BOWIE PRI","MALE","ELEMENTARY",202
