"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2015-2016",16,"HUTCHINSON COUNTY","Grade  9","Male",151
"2015-2016",16,"HUTCHINSON COUNTY","Grade 10","Female",136
"2015-2016",16,"HUTCHINSON COUNTY","Grade 10","Male",164
"2015-2016",16,"HUTCHINSON COUNTY","Grade 11","Female",149
"2015-2016",16,"HUTCHINSON COUNTY","Grade 11","Male",140
"2015-2016",16,"HUTCHINSON COUNTY","Grade 12","Female",153
"2015-2016",16,"HUTCHINSON COUNTY","Grade 12","Male",144
"2015-2016",15,"IRION COUNTY","Early Education","Female",-9999999
"2015-2016",15,"IRION COUNTY","Early Education","Male",-9999999
"2015-2016",15,"IRION COUNTY","Kindergarten","Female",-9999999
"2015-2016",15,"IRION COUNTY","Kindergarten","Male",11
"2015-2016",15,"IRION COUNTY","Grade  1","Female",10
"2015-2016",15,"IRION COUNTY","Grade  1","Male",11
"2015-2016",15,"IRION COUNTY","Grade  2","Female",8
"2015-2016",15,"IRION COUNTY","Grade  2","Male",13
"2015-2016",15,"IRION COUNTY","Grade  3","Female",7
"2015-2016",15,"IRION COUNTY","Grade  3","Male",11
"2015-2016",15,"IRION COUNTY","Grade  4","Female",5
"2015-2016",15,"IRION COUNTY","Grade  4","Male",10
"2015-2016",15,"IRION COUNTY","Grade  5","Female",11
"2015-2016",15,"IRION COUNTY","Grade  5","Male",16
"2015-2016",15,"IRION COUNTY","Grade  6","Female",15
"2015-2016",15,"IRION COUNTY","Grade  6","Male",16
"2015-2016",15,"IRION COUNTY","Grade  7","Female",19
"2015-2016",15,"IRION COUNTY","Grade  7","Male",8
"2015-2016",15,"IRION COUNTY","Grade  8","Female",10
"2015-2016",15,"IRION COUNTY","Grade  8","Male",24
"2015-2016",15,"IRION COUNTY","Grade  9","Female",5
"2015-2016",15,"IRION COUNTY","Grade  9","Male",21
"2015-2016",15,"IRION COUNTY","Grade 10","Female",17
"2015-2016",15,"IRION COUNTY","Grade 10","Male",19
"2015-2016",15,"IRION COUNTY","Grade 11","Female",14
"2015-2016",15,"IRION COUNTY","Grade 11","Male",18
"2015-2016",15,"IRION COUNTY","Grade 12","Female",8
"2015-2016",15,"IRION COUNTY","Grade 12","Male",13
"2015-2016",09,"JACK COUNTY","Early Education","Female",0
"2015-2016",09,"JACK COUNTY","Early Education","Male",-9999999
"2015-2016",09,"JACK COUNTY","Pre-kindergarten","Female",29
"2015-2016",09,"JACK COUNTY","Pre-kindergarten","Male",26
"2015-2016",09,"JACK COUNTY","Kindergarten","Female",47
"2015-2016",09,"JACK COUNTY","Kindergarten","Male",67
"2015-2016",09,"JACK COUNTY","Grade  1","Female",60
"2015-2016",09,"JACK COUNTY","Grade  1","Male",55
"2015-2016",09,"JACK COUNTY","Grade  2","Female",51
"2015-2016",09,"JACK COUNTY","Grade  2","Male",63
"2015-2016",09,"JACK COUNTY","Grade  3","Female",59
"2015-2016",09,"JACK COUNTY","Grade  3","Male",70
"2015-2016",09,"JACK COUNTY","Grade  4","Female",52
"2015-2016",09,"JACK COUNTY","Grade  4","Male",72
"2015-2016",09,"JACK COUNTY","Grade  5","Female",56
"2015-2016",09,"JACK COUNTY","Grade  5","Male",55
"2015-2016",09,"JACK COUNTY","Grade  6","Female",62
"2015-2016",09,"JACK COUNTY","Grade  6","Male",52
"2015-2016",09,"JACK COUNTY","Grade  7","Female",59
"2015-2016",09,"JACK COUNTY","Grade  7","Male",63
"2015-2016",09,"JACK COUNTY","Grade  8","Female",59
"2015-2016",09,"JACK COUNTY","Grade  8","Male",57
"2015-2016",09,"JACK COUNTY","Grade  9","Female",67
"2015-2016",09,"JACK COUNTY","Grade  9","Male",59
"2015-2016",09,"JACK COUNTY","Grade 10","Female",51
"2015-2016",09,"JACK COUNTY","Grade 10","Male",69
"2015-2016",09,"JACK COUNTY","Grade 11","Female",55
"2015-2016",09,"JACK COUNTY","Grade 11","Male",63
"2015-2016",09,"JACK COUNTY","Grade 12","Female",47
"2015-2016",09,"JACK COUNTY","Grade 12","Male",54
"2015-2016",03,"JACKSON COUNTY","Early Education","Female",-9999999
"2015-2016",03,"JACKSON COUNTY","Early Education","Male",7
"2015-2016",03,"JACKSON COUNTY","Pre-kindergarten","Female",59
"2015-2016",03,"JACKSON COUNTY","Pre-kindergarten","Male",59
"2015-2016",03,"JACKSON COUNTY","Kindergarten","Female",121
"2015-2016",03,"JACKSON COUNTY","Kindergarten","Male",133
"2015-2016",03,"JACKSON COUNTY","Grade  1","Female",149
"2015-2016",03,"JACKSON COUNTY","Grade  1","Male",134
"2015-2016",03,"JACKSON COUNTY","Grade  2","Female",142
"2015-2016",03,"JACKSON COUNTY","Grade  2","Male",154
"2015-2016",03,"JACKSON COUNTY","Grade  3","Female",134
"2015-2016",03,"JACKSON COUNTY","Grade  3","Male",144
"2015-2016",03,"JACKSON COUNTY","Grade  4","Female",136
"2015-2016",03,"JACKSON COUNTY","Grade  4","Male",114
"2015-2016",03,"JACKSON COUNTY","Grade  5","Female",133
"2015-2016",03,"JACKSON COUNTY","Grade  5","Male",133
"2015-2016",03,"JACKSON COUNTY","Grade  6","Female",109
"2015-2016",03,"JACKSON COUNTY","Grade  6","Male",141
"2015-2016",03,"JACKSON COUNTY","Grade  7","Female",137
"2015-2016",03,"JACKSON COUNTY","Grade  7","Male",110
"2015-2016",03,"JACKSON COUNTY","Grade  8","Female",134
"2015-2016",03,"JACKSON COUNTY","Grade  8","Male",142
"2015-2016",03,"JACKSON COUNTY","Grade  9","Female",132
"2015-2016",03,"JACKSON COUNTY","Grade  9","Male",147
"2015-2016",03,"JACKSON COUNTY","Grade 10","Female",122
"2015-2016",03,"JACKSON COUNTY","Grade 10","Male",152
"2015-2016",03,"JACKSON COUNTY","Grade 11","Female",111
"2015-2016",03,"JACKSON COUNTY","Grade 11","Male",121
"2015-2016",03,"JACKSON COUNTY","Grade 12","Female",107
"2015-2016",03,"JACKSON COUNTY","Grade 12","Male",134
"2015-2016",05,"JASPER COUNTY","Early Education","Female",14
"2015-2016",05,"JASPER COUNTY","Early Education","Male",20
"2015-2016",05,"JASPER COUNTY","Pre-kindergarten","Female",130
"2015-2016",05,"JASPER COUNTY","Pre-kindergarten","Male",129
"2015-2016",05,"JASPER COUNTY","Kindergarten","Female",207
"2015-2016",05,"JASPER COUNTY","Kindergarten","Male",238
"2015-2016",05,"JASPER COUNTY","Grade  1","Female",250
"2015-2016",05,"JASPER COUNTY","Grade  1","Male",257
"2015-2016",05,"JASPER COUNTY","Grade  2","Female",268
"2015-2016",05,"JASPER COUNTY","Grade  2","Male",237
"2015-2016",05,"JASPER COUNTY","Grade  3","Female",218
"2015-2016",05,"JASPER COUNTY","Grade  3","Male",259
"2015-2016",05,"JASPER COUNTY","Grade  4","Female",216
"2015-2016",05,"JASPER COUNTY","Grade  4","Male",263
"2015-2016",05,"JASPER COUNTY","Grade  5","Female",229
"2015-2016",05,"JASPER COUNTY","Grade  5","Male",248
"2015-2016",05,"JASPER COUNTY","Grade  6","Female",229
"2015-2016",05,"JASPER COUNTY","Grade  6","Male",257
"2015-2016",05,"JASPER COUNTY","Grade  7","Female",248
"2015-2016",05,"JASPER COUNTY","Grade  7","Male",269
"2015-2016",05,"JASPER COUNTY","Grade  8","Female",231
"2015-2016",05,"JASPER COUNTY","Grade  8","Male",232
"2015-2016",05,"JASPER COUNTY","Grade  9","Female",241
"2015-2016",05,"JASPER COUNTY","Grade  9","Male",276
"2015-2016",05,"JASPER COUNTY","Grade 10","Female",219
"2015-2016",05,"JASPER COUNTY","Grade 10","Male",240
"2015-2016",05,"JASPER COUNTY","Grade 11","Female",212
"2015-2016",05,"JASPER COUNTY","Grade 11","Male",204
"2015-2016",05,"JASPER COUNTY","Grade 12","Female",197
"2015-2016",05,"JASPER COUNTY","Grade 12","Male",185
"2015-2016",18,"JEFF DAVIS COUNTY","Early Education","Female",0
"2015-2016",18,"JEFF DAVIS COUNTY","Early Education","Male",-9999999
"2015-2016",18,"JEFF DAVIS COUNTY","Pre-kindergarten","Female",8
"2015-2016",18,"JEFF DAVIS COUNTY","Pre-kindergarten","Male",8
"2015-2016",18,"JEFF DAVIS COUNTY","Kindergarten","Female",10
"2015-2016",18,"JEFF DAVIS COUNTY","Kindergarten","Male",9
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  1","Female",8
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  1","Male",7
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  2","Female",11
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  2","Male",10
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  3","Female",5
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  3","Male",10
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  4","Female",8
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  4","Male",14
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  5","Female",9
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  5","Male",13
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  6","Female",19
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  6","Male",12
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  7","Female",8
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  7","Male",12
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  8","Female",12
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  8","Male",11
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  9","Female",8
"2015-2016",18,"JEFF DAVIS COUNTY","Grade  9","Male",13
"2015-2016",18,"JEFF DAVIS COUNTY","Grade 10","Female",6
"2015-2016",18,"JEFF DAVIS COUNTY","Grade 10","Male",10
"2015-2016",18,"JEFF DAVIS COUNTY","Grade 11","Female",10
"2015-2016",18,"JEFF DAVIS COUNTY","Grade 11","Male",-9999999
"2015-2016",18,"JEFF DAVIS COUNTY","Grade 12","Female",7
"2015-2016",18,"JEFF DAVIS COUNTY","Grade 12","Male",13
"2015-2016",05,"JEFFERSON COUNTY","Early Education","Female",130
"2015-2016",05,"JEFFERSON COUNTY","Early Education","Male",195
"2015-2016",05,"JEFFERSON COUNTY","Pre-kindergarten","Female",1167
"2015-2016",05,"JEFFERSON COUNTY","Pre-kindergarten","Male",1147
"2015-2016",05,"JEFFERSON COUNTY","Kindergarten","Female",1510
"2015-2016",05,"JEFFERSON COUNTY","Kindergarten","Male",1688
"2015-2016",05,"JEFFERSON COUNTY","Grade  1","Female",1661
"2015-2016",05,"JEFFERSON COUNTY","Grade  1","Male",1742
"2015-2016",05,"JEFFERSON COUNTY","Grade  2","Female",1645
"2015-2016",05,"JEFFERSON COUNTY","Grade  2","Male",1645
"2015-2016",05,"JEFFERSON COUNTY","Grade  3","Female",1613
"2015-2016",05,"JEFFERSON COUNTY","Grade  3","Male",1704
"2015-2016",05,"JEFFERSON COUNTY","Grade  4","Female",1551
"2015-2016",05,"JEFFERSON COUNTY","Grade  4","Male",1611
"2015-2016",05,"JEFFERSON COUNTY","Grade  5","Female",1510
"2015-2016",05,"JEFFERSON COUNTY","Grade  5","Male",1566
"2015-2016",05,"JEFFERSON COUNTY","Grade  6","Female",1398
"2015-2016",05,"JEFFERSON COUNTY","Grade  6","Male",1464
"2015-2016",05,"JEFFERSON COUNTY","Grade  7","Female",1413
"2015-2016",05,"JEFFERSON COUNTY","Grade  7","Male",1481
"2015-2016",05,"JEFFERSON COUNTY","Grade  8","Female",1373
"2015-2016",05,"JEFFERSON COUNTY","Grade  8","Male",1502
"2015-2016",05,"JEFFERSON COUNTY","Grade  9","Female",1501
"2015-2016",05,"JEFFERSON COUNTY","Grade  9","Male",1620
"2015-2016",05,"JEFFERSON COUNTY","Grade 10","Female",1419
"2015-2016",05,"JEFFERSON COUNTY","Grade 10","Male",1549
"2015-2016",05,"JEFFERSON COUNTY","Grade 11","Female",1336
"2015-2016",05,"JEFFERSON COUNTY","Grade 11","Male",1323
"2015-2016",05,"JEFFERSON COUNTY","Grade 12","Female",1267
"2015-2016",05,"JEFFERSON COUNTY","Grade 12","Male",1237
"2015-2016",01,"JIM HOGG COUNTY","Pre-kindergarten","Female",23
"2015-2016",01,"JIM HOGG COUNTY","Pre-kindergarten","Male",38
"2015-2016",01,"JIM HOGG COUNTY","Kindergarten","Female",36
"2015-2016",01,"JIM HOGG COUNTY","Kindergarten","Male",41
"2015-2016",01,"JIM HOGG COUNTY","Grade  1","Female",50
"2015-2016",01,"JIM HOGG COUNTY","Grade  1","Male",62
"2015-2016",01,"JIM HOGG COUNTY","Grade  2","Female",45
"2015-2016",01,"JIM HOGG COUNTY","Grade  2","Male",37
"2015-2016",01,"JIM HOGG COUNTY","Grade  3","Female",45
"2015-2016",01,"JIM HOGG COUNTY","Grade  3","Male",57
"2015-2016",01,"JIM HOGG COUNTY","Grade  4","Female",46
"2015-2016",01,"JIM HOGG COUNTY","Grade  4","Male",45
"2015-2016",01,"JIM HOGG COUNTY","Grade  5","Female",42
"2015-2016",01,"JIM HOGG COUNTY","Grade  5","Male",45
"2015-2016",01,"JIM HOGG COUNTY","Grade  6","Female",36
"2015-2016",01,"JIM HOGG COUNTY","Grade  6","Male",42
"2015-2016",01,"JIM HOGG COUNTY","Grade  7","Female",41
"2015-2016",01,"JIM HOGG COUNTY","Grade  7","Male",42
"2015-2016",01,"JIM HOGG COUNTY","Grade  8","Female",42
"2015-2016",01,"JIM HOGG COUNTY","Grade  8","Male",43
"2015-2016",01,"JIM HOGG COUNTY","Grade  9","Female",46
"2015-2016",01,"JIM HOGG COUNTY","Grade  9","Male",39
"2015-2016",01,"JIM HOGG COUNTY","Grade 10","Female",33
"2015-2016",01,"JIM HOGG COUNTY","Grade 10","Male",36
"2015-2016",01,"JIM HOGG COUNTY","Grade 11","Female",31
"2015-2016",01,"JIM HOGG COUNTY","Grade 11","Male",43
"2015-2016",01,"JIM HOGG COUNTY","Grade 12","Female",34
"2015-2016",01,"JIM HOGG COUNTY","Grade 12","Male",36
"2015-2016",02,"JIM WELLS COUNTY","Early Education","Female",12
"2015-2016",02,"JIM WELLS COUNTY","Early Education","Male",9
"2015-2016",02,"JIM WELLS COUNTY","Pre-kindergarten","Female",202
"2015-2016",02,"JIM WELLS COUNTY","Pre-kindergarten","Male",188
"2015-2016",02,"JIM WELLS COUNTY","Kindergarten","Female",272
"2015-2016",02,"JIM WELLS COUNTY","Kindergarten","Male",297
"2015-2016",02,"JIM WELLS COUNTY","Grade  1","Female",314
"2015-2016",02,"JIM WELLS COUNTY","Grade  1","Male",362
"2015-2016",02,"JIM WELLS COUNTY","Grade  2","Female",300
"2015-2016",02,"JIM WELLS COUNTY","Grade  2","Male",323
"2015-2016",02,"JIM WELLS COUNTY","Grade  3","Female",343
"2015-2016",02,"JIM WELLS COUNTY","Grade  3","Male",367
"2015-2016",02,"JIM WELLS COUNTY","Grade  4","Female",296
"2015-2016",02,"JIM WELLS COUNTY","Grade  4","Male",330
"2015-2016",02,"JIM WELLS COUNTY","Grade  5","Female",282
"2015-2016",02,"JIM WELLS COUNTY","Grade  5","Male",347
"2015-2016",02,"JIM WELLS COUNTY","Grade  6","Female",312
"2015-2016",02,"JIM WELLS COUNTY","Grade  6","Male",317
"2015-2016",02,"JIM WELLS COUNTY","Grade  7","Female",273
"2015-2016",02,"JIM WELLS COUNTY","Grade  7","Male",291
"2015-2016",02,"JIM WELLS COUNTY","Grade  8","Female",279
"2015-2016",02,"JIM WELLS COUNTY","Grade  8","Male",306
"2015-2016",02,"JIM WELLS COUNTY","Grade  9","Female",361
"2015-2016",02,"JIM WELLS COUNTY","Grade  9","Male",375
"2015-2016",02,"JIM WELLS COUNTY","Grade 10","Female",248
"2015-2016",02,"JIM WELLS COUNTY","Grade 10","Male",250
"2015-2016",02,"JIM WELLS COUNTY","Grade 11","Female",260
"2015-2016",02,"JIM WELLS COUNTY","Grade 11","Male",268
"2015-2016",02,"JIM WELLS COUNTY","Grade 12","Female",243
"2015-2016",02,"JIM WELLS COUNTY","Grade 12","Male",252
"2015-2016",11,"JOHNSON COUNTY","Early Education","Female",34
"2015-2016",11,"JOHNSON COUNTY","Early Education","Male",77
"2015-2016",11,"JOHNSON COUNTY","Pre-kindergarten","Female",449
"2015-2016",11,"JOHNSON COUNTY","Pre-kindergarten","Male",481
"2015-2016",11,"JOHNSON COUNTY","Kindergarten","Female",1146
"2015-2016",11,"JOHNSON COUNTY","Kindergarten","Male",1220
"2015-2016",11,"JOHNSON COUNTY","Grade  1","Female",1197
"2015-2016",11,"JOHNSON COUNTY","Grade  1","Male",1384
"2015-2016",11,"JOHNSON COUNTY","Grade  2","Female",1193
"2015-2016",11,"JOHNSON COUNTY","Grade  2","Male",1374
"2015-2016",11,"JOHNSON COUNTY","Grade  3","Female",1250
"2015-2016",11,"JOHNSON COUNTY","Grade  3","Male",1324
"2015-2016",11,"JOHNSON COUNTY","Grade  4","Female",1232
"2015-2016",11,"JOHNSON COUNTY","Grade  4","Male",1308
"2015-2016",11,"JOHNSON COUNTY","Grade  5","Female",1229
"2015-2016",11,"JOHNSON COUNTY","Grade  5","Male",1370
"2015-2016",11,"JOHNSON COUNTY","Grade  6","Female",1218
"2015-2016",11,"JOHNSON COUNTY","Grade  6","Male",1331
"2015-2016",11,"JOHNSON COUNTY","Grade  7","Female",1177
"2015-2016",11,"JOHNSON COUNTY","Grade  7","Male",1306
"2015-2016",11,"JOHNSON COUNTY","Grade  8","Female",1234
"2015-2016",11,"JOHNSON COUNTY","Grade  8","Male",1282
"2015-2016",11,"JOHNSON COUNTY","Grade  9","Female",1290
"2015-2016",11,"JOHNSON COUNTY","Grade  9","Male",1417
"2015-2016",11,"JOHNSON COUNTY","Grade 10","Female",1249
"2015-2016",11,"JOHNSON COUNTY","Grade 10","Male",1361
"2015-2016",11,"JOHNSON COUNTY","Grade 11","Female",1117
"2015-2016",11,"JOHNSON COUNTY","Grade 11","Male",1139
"2015-2016",11,"JOHNSON COUNTY","Grade 12","Female",1013
"2015-2016",11,"JOHNSON COUNTY","Grade 12","Male",1068
"2015-2016",14,"JONES COUNTY","Early Education","Female",-9999999
"2015-2016",14,"JONES COUNTY","Early Education","Male",0
"2015-2016",14,"JONES COUNTY","Pre-kindergarten","Female",75
"2015-2016",14,"JONES COUNTY","Pre-kindergarten","Male",82
"2015-2016",14,"JONES COUNTY","Kindergarten","Female",99
"2015-2016",14,"JONES COUNTY","Kindergarten","Male",108
"2015-2016",14,"JONES COUNTY","Grade  1","Female",96
"2015-2016",14,"JONES COUNTY","Grade  1","Male",104
"2015-2016",14,"JONES COUNTY","Grade  2","Female",75
"2015-2016",14,"JONES COUNTY","Grade  2","Male",94
"2015-2016",14,"JONES COUNTY","Grade  3","Female",98
"2015-2016",14,"JONES COUNTY","Grade  3","Male",89
"2015-2016",14,"JONES COUNTY","Grade  4","Female",96
"2015-2016",14,"JONES COUNTY","Grade  4","Male",103
"2015-2016",14,"JONES COUNTY","Grade  5","Female",109
"2015-2016",14,"JONES COUNTY","Grade  5","Male",107
"2015-2016",14,"JONES COUNTY","Grade  6","Female",93
"2015-2016",14,"JONES COUNTY","Grade  6","Male",98
"2015-2016",14,"JONES COUNTY","Grade  7","Female",106
"2015-2016",14,"JONES COUNTY","Grade  7","Male",90
"2015-2016",14,"JONES COUNTY","Grade  8","Female",99
"2015-2016",14,"JONES COUNTY","Grade  8","Male",99
"2015-2016",14,"JONES COUNTY","Grade  9","Female",99
"2015-2016",14,"JONES COUNTY","Grade  9","Male",116
"2015-2016",14,"JONES COUNTY","Grade 10","Female",92
"2015-2016",14,"JONES COUNTY","Grade 10","Male",110
"2015-2016",14,"JONES COUNTY","Grade 11","Female",60
"2015-2016",14,"JONES COUNTY","Grade 11","Male",102
"2015-2016",14,"JONES COUNTY","Grade 12","Female",87
"2015-2016",14,"JONES COUNTY","Grade 12","Male",76
"2015-2016",03,"KARNES COUNTY/03","Early Education","Female",-9999999
"2015-2016",03,"KARNES COUNTY/03","Early Education","Male",8
"2015-2016",03,"KARNES COUNTY/03","Pre-kindergarten","Female",71
"2015-2016",03,"KARNES COUNTY/03","Pre-kindergarten","Male",65
"2015-2016",03,"KARNES COUNTY/03","Kindergarten","Female",75
"2015-2016",03,"KARNES COUNTY/03","Kindergarten","Male",68
"2015-2016",03,"KARNES COUNTY/03","Grade  1","Female",72
"2015-2016",03,"KARNES COUNTY/03","Grade  1","Male",94
"2015-2016",03,"KARNES COUNTY/03","Grade  2","Female",74
"2015-2016",03,"KARNES COUNTY/03","Grade  2","Male",72
"2015-2016",03,"KARNES COUNTY/03","Grade  3","Female",78
"2015-2016",03,"KARNES COUNTY/03","Grade  3","Male",87
"2015-2016",03,"KARNES COUNTY/03","Grade  4","Female",87
"2015-2016",03,"KARNES COUNTY/03","Grade  4","Male",85
"2015-2016",03,"KARNES COUNTY/03","Grade  5","Female",80
"2015-2016",03,"KARNES COUNTY/03","Grade  5","Male",82
"2015-2016",03,"KARNES COUNTY/03","Grade  6","Female",78
"2015-2016",03,"KARNES COUNTY/03","Grade  6","Male",83
"2015-2016",03,"KARNES COUNTY/03","Grade  7","Female",81
"2015-2016",03,"KARNES COUNTY/03","Grade  7","Male",81
"2015-2016",03,"KARNES COUNTY/03","Grade  8","Female",70
"2015-2016",03,"KARNES COUNTY/03","Grade  8","Male",90
"2015-2016",03,"KARNES COUNTY/03","Grade  9","Female",84
"2015-2016",03,"KARNES COUNTY/03","Grade  9","Male",86
"2015-2016",03,"KARNES COUNTY/03","Grade 10","Female",91
"2015-2016",03,"KARNES COUNTY/03","Grade 10","Male",78
"2015-2016",03,"KARNES COUNTY/03","Grade 11","Female",58
"2015-2016",03,"KARNES COUNTY/03","Grade 11","Male",55
"2015-2016",03,"KARNES COUNTY/03","Grade 12","Female",54
"2015-2016",03,"KARNES COUNTY/03","Grade 12","Male",63
"2015-2016",20,"KARNES COUNTY/20","Early Education","Female",-9999999
"2015-2016",20,"KARNES COUNTY/20","Early Education","Male",-9999999
"2015-2016",20,"KARNES COUNTY/20","Kindergarten","Female",12
"2015-2016",20,"KARNES COUNTY/20","Kindergarten","Male",17
"2015-2016",20,"KARNES COUNTY/20","Grade  1","Female",10
"2015-2016",20,"KARNES COUNTY/20","Grade  1","Male",8
"2015-2016",20,"KARNES COUNTY/20","Grade  2","Female",19
"2015-2016",20,"KARNES COUNTY/20","Grade  2","Male",15
"2015-2016",20,"KARNES COUNTY/20","Grade  3","Female",7
"2015-2016",20,"KARNES COUNTY/20","Grade  3","Male",8
"2015-2016",20,"KARNES COUNTY/20","Grade  4","Female",19
"2015-2016",20,"KARNES COUNTY/20","Grade  4","Male",12
"2015-2016",20,"KARNES COUNTY/20","Grade  5","Female",7
"2015-2016",20,"KARNES COUNTY/20","Grade  5","Male",8
"2015-2016",20,"KARNES COUNTY/20","Grade  6","Female",10
"2015-2016",20,"KARNES COUNTY/20","Grade  6","Male",22
"2015-2016",20,"KARNES COUNTY/20","Grade  7","Female",17
"2015-2016",20,"KARNES COUNTY/20","Grade  7","Male",11
"2015-2016",20,"KARNES COUNTY/20","Grade  8","Female",15
"2015-2016",20,"KARNES COUNTY/20","Grade  8","Male",17
"2015-2016",20,"KARNES COUNTY/20","Grade  9","Female",18
"2015-2016",20,"KARNES COUNTY/20","Grade  9","Male",11
"2015-2016",20,"KARNES COUNTY/20","Grade 10","Female",13
"2015-2016",20,"KARNES COUNTY/20","Grade 10","Male",14
"2015-2016",20,"KARNES COUNTY/20","Grade 11","Female",12
"2015-2016",20,"KARNES COUNTY/20","Grade 11","Male",21
"2015-2016",20,"KARNES COUNTY/20","Grade 12","Female",16
"2015-2016",20,"KARNES COUNTY/20","Grade 12","Male",19
"2015-2016","AL","KARNES COUNTY/ALL","Early Education","Female",5
"2015-2016","AL","KARNES COUNTY/ALL","Early Education","Male",9
"2015-2016","AL","KARNES COUNTY/ALL","Pre-kindergarten","Female",71
"2015-2016","AL","KARNES COUNTY/ALL","Pre-kindergarten","Male",65
"2015-2016","AL","KARNES COUNTY/ALL","Kindergarten","Female",87
"2015-2016","AL","KARNES COUNTY/ALL","Kindergarten","Male",85
"2015-2016","AL","KARNES COUNTY/ALL","Grade  1","Female",82
"2015-2016","AL","KARNES COUNTY/ALL","Grade  1","Male",102
"2015-2016","AL","KARNES COUNTY/ALL","Grade  2","Female",93
"2015-2016","AL","KARNES COUNTY/ALL","Grade  2","Male",87
"2015-2016","AL","KARNES COUNTY/ALL","Grade  3","Female",85
"2015-2016","AL","KARNES COUNTY/ALL","Grade  3","Male",95
"2015-2016","AL","KARNES COUNTY/ALL","Grade  4","Female",106
"2015-2016","AL","KARNES COUNTY/ALL","Grade  4","Male",97
"2015-2016","AL","KARNES COUNTY/ALL","Grade  5","Female",87
"2015-2016","AL","KARNES COUNTY/ALL","Grade  5","Male",90
"2015-2016","AL","KARNES COUNTY/ALL","Grade  6","Female",88
"2015-2016","AL","KARNES COUNTY/ALL","Grade  6","Male",105
"2015-2016","AL","KARNES COUNTY/ALL","Grade  7","Female",98
"2015-2016","AL","KARNES COUNTY/ALL","Grade  7","Male",92
"2015-2016","AL","KARNES COUNTY/ALL","Grade  8","Female",85
"2015-2016","AL","KARNES COUNTY/ALL","Grade  8","Male",107
"2015-2016","AL","KARNES COUNTY/ALL","Grade  9","Female",102
"2015-2016","AL","KARNES COUNTY/ALL","Grade  9","Male",97
"2015-2016","AL","KARNES COUNTY/ALL","Grade 10","Female",104
"2015-2016","AL","KARNES COUNTY/ALL","Grade 10","Male",92
"2015-2016","AL","KARNES COUNTY/ALL","Grade 11","Female",70
"2015-2016","AL","KARNES COUNTY/ALL","Grade 11","Male",76
"2015-2016","AL","KARNES COUNTY/ALL","Grade 12","Female",70
"2015-2016","AL","KARNES COUNTY/ALL","Grade 12","Male",82
"2015-2016",10,"KAUFMAN COUNTY","Early Education","Female",22
"2015-2016",10,"KAUFMAN COUNTY","Early Education","Male",61
"2015-2016",10,"KAUFMAN COUNTY","Pre-kindergarten","Female",410
"2015-2016",10,"KAUFMAN COUNTY","Pre-kindergarten","Male",408
"2015-2016",10,"KAUFMAN COUNTY","Kindergarten","Female",910
"2015-2016",10,"KAUFMAN COUNTY","Kindergarten","Male",978
"2015-2016",10,"KAUFMAN COUNTY","Grade  1","Female",994
"2015-2016",10,"KAUFMAN COUNTY","Grade  1","Male",1017
"2015-2016",10,"KAUFMAN COUNTY","Grade  2","Female",1029
"2015-2016",10,"KAUFMAN COUNTY","Grade  2","Male",1012
"2015-2016",10,"KAUFMAN COUNTY","Grade  3","Female",999
"2015-2016",10,"KAUFMAN COUNTY","Grade  3","Male",1092
"2015-2016",10,"KAUFMAN COUNTY","Grade  4","Female",998
"2015-2016",10,"KAUFMAN COUNTY","Grade  4","Male",1015
"2015-2016",10,"KAUFMAN COUNTY","Grade  5","Female",962
"2015-2016",10,"KAUFMAN COUNTY","Grade  5","Male",1025
"2015-2016",10,"KAUFMAN COUNTY","Grade  6","Female",962
"2015-2016",10,"KAUFMAN COUNTY","Grade  6","Male",989
"2015-2016",10,"KAUFMAN COUNTY","Grade  7","Female",991
"2015-2016",10,"KAUFMAN COUNTY","Grade  7","Male",1046
"2015-2016",10,"KAUFMAN COUNTY","Grade  8","Female",979
"2015-2016",10,"KAUFMAN COUNTY","Grade  8","Male",1047
"2015-2016",10,"KAUFMAN COUNTY","Grade  9","Female",1072
"2015-2016",10,"KAUFMAN COUNTY","Grade  9","Male",1232
"2015-2016",10,"KAUFMAN COUNTY","Grade 10","Female",1046
"2015-2016",10,"KAUFMAN COUNTY","Grade 10","Male",1052
"2015-2016",10,"KAUFMAN COUNTY","Grade 11","Female",906
"2015-2016",10,"KAUFMAN COUNTY","Grade 11","Male",899
