"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Gender Name","Gender Count"
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  1","Female",13
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  1","Male",19
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  2","Female",19
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  2","Male",11
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  3","Female",15
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  3","Male",14
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  4","Female",17
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  4","Male",18
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  5","Female",15
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  5","Male",11
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  6","Female",7
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  6","Male",17
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  7","Female",16
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  7","Male",13
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  8","Female",17
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  8","Male",21
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  9","Female",9
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade  9","Male",21
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade 10","Female",14
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade 10","Male",21
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade 11","Female",18
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade 11","Male",26
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade 12","Female",10
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Grade 12","Male",8
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",7
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",6
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Kindergarten","Female",9
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Kindergarten","Male",7
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  1","Female",8
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  1","Male",13
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  2","Female",11
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  2","Male",13
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  3","Female",8
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  3","Male",11
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  4","Female",10
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  4","Male",15
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  5","Female",9
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  5","Male",12
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  6","Female",7
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  6","Male",11
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  7","Female",11
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  7","Male",5
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  8","Female",7
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  8","Male",14
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  9","Female",5
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade  9","Male",8
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade 10","Female",-9999999
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade 10","Male",11
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade 11","Female",7
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade 11","Male",8
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade 12","Female",7
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Grade 12","Male",9
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",19
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",15
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Kindergarten","Female",12
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Kindergarten","Male",10
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  1","Female",10
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  1","Male",10
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  2","Female",11
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  2","Male",10
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  3","Female",11
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  3","Male",8
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  4","Female",7
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  4","Male",11
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  5","Female",10
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  5","Male",8
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  6","Female",15
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  6","Male",7
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  7","Female",15
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  7","Male",5
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  8","Female",10
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  8","Male",9
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  9","Female",8
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade  9","Male",7
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade 10","Female",8
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade 10","Male",11
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade 11","Female",14
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade 11","Male",5
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade 12","Female",10
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Grade 12","Male",10
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Early Education","Male",0
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",15
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",15
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Kindergarten","Female",29
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Kindergarten","Male",33
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  1","Female",35
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  1","Male",39
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  2","Female",37
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  2","Male",49
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  3","Female",32
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  3","Male",46
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  4","Female",36
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  4","Male",28
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  5","Female",29
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  5","Male",33
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  6","Female",32
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  6","Male",31
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  7","Female",32
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  7","Male",34
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  8","Female",31
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  8","Male",34
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  9","Female",43
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade  9","Male",43
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade 10","Female",39
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade 10","Male",41
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade 11","Female",23
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade 11","Male",47
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade 12","Female",23
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Grade 12","Male",34
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",36
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",39
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Kindergarten","Female",52
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Kindergarten","Male",63
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  1","Female",62
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  1","Male",68
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  2","Female",65
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  2","Male",53
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  3","Female",67
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  3","Male",58
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  4","Female",65
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  4","Male",51
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  5","Female",64
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  5","Male",75
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  6","Female",62
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  6","Male",56
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  7","Female",65
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  7","Male",56
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  8","Female",57
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  8","Male",49
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  9","Female",61
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade  9","Male",75
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade 10","Female",54
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade 10","Male",53
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade 11","Female",44
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade 11","Male",63
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade 12","Female",40
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Grade 12","Male",54
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Early Education","Male",14
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",61
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",89
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Kindergarten","Female",110
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Kindergarten","Male",131
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  1","Female",116
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  1","Male",127
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  2","Female",105
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  2","Male",114
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  3","Female",133
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  3","Male",135
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  4","Female",129
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  4","Male",133
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  5","Female",108
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  5","Male",104
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  6","Female",105
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  6","Male",120
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  7","Female",112
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  7","Male",121
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  8","Female",115
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  8","Male",112
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  9","Female",138
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade  9","Male",155
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade 10","Female",115
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade 10","Male",125
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade 11","Female",107
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade 11","Male",100
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade 12","Female",97
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Grade 12","Male",104
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Early Education","Female",11
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Early Education","Male",40
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",484
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",510
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Kindergarten","Female",495
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Kindergarten","Male",539
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  1","Female",572
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  1","Male",587
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  2","Female",575
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  2","Male",622
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  3","Female",563
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  3","Male",642
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  4","Female",583
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  4","Male",575
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  5","Female",558
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  5","Male",616
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  6","Female",531
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  6","Male",586
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  7","Female",543
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  7","Male",613
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  8","Female",528
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  8","Male",572
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  9","Female",638
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade  9","Male",783
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade 10","Female",551
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade 10","Male",582
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade 11","Female",477
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade 11","Male",484
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade 12","Female",420
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Grade 12","Male",485
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Early Education","Male",13
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",25
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",18
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Kindergarten","Female",89
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Kindergarten","Male",91
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  1","Female",85
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  1","Male",105
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  2","Female",98
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  2","Male",101
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  3","Female",96
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  3","Male",83
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  4","Female",95
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  4","Male",82
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  5","Female",92
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  5","Male",91
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  6","Female",93
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  6","Male",86
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Grade  7","Female",87
