"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2016-2017",06,"LEON COUNTY","Grade  5","Female",111
"2016-2017",06,"LEON COUNTY","Grade  5","Male",116
"2016-2017",06,"LEON COUNTY","Grade  6","Female",125
"2016-2017",06,"LEON COUNTY","Grade  6","Male",110
"2016-2017",06,"LEON COUNTY","Grade  7","Female",121
"2016-2017",06,"LEON COUNTY","Grade  7","Male",114
"2016-2017",06,"LEON COUNTY","Grade  8","Female",112
"2016-2017",06,"LEON COUNTY","Grade  8","Male",98
"2016-2017",06,"LEON COUNTY","Grade  9","Female",106
"2016-2017",06,"LEON COUNTY","Grade  9","Male",112
"2016-2017",06,"LEON COUNTY","Grade 10","Female",136
"2016-2017",06,"LEON COUNTY","Grade 10","Male",137
"2016-2017",06,"LEON COUNTY","Grade 11","Female",118
"2016-2017",06,"LEON COUNTY","Grade 11","Male",108
"2016-2017",06,"LEON COUNTY","Grade 12","Female",92
"2016-2017",06,"LEON COUNTY","Grade 12","Male",115
"2016-2017",04,"LIBERTY COUNTY/04","Early Education","Female",16
"2016-2017",04,"LIBERTY COUNTY/04","Early Education","Male",43
"2016-2017",04,"LIBERTY COUNTY/04","Pre-kindergarten","Female",288
"2016-2017",04,"LIBERTY COUNTY/04","Pre-kindergarten","Male",279
"2016-2017",04,"LIBERTY COUNTY/04","Kindergarten","Female",512
"2016-2017",04,"LIBERTY COUNTY/04","Kindergarten","Male",609
"2016-2017",04,"LIBERTY COUNTY/04","Grade  1","Female",570
"2016-2017",04,"LIBERTY COUNTY/04","Grade  1","Male",659
"2016-2017",04,"LIBERTY COUNTY/04","Grade  2","Female",648
"2016-2017",04,"LIBERTY COUNTY/04","Grade  2","Male",655
"2016-2017",04,"LIBERTY COUNTY/04","Grade  3","Female",621
"2016-2017",04,"LIBERTY COUNTY/04","Grade  3","Male",666
"2016-2017",04,"LIBERTY COUNTY/04","Grade  4","Female",606
"2016-2017",04,"LIBERTY COUNTY/04","Grade  4","Male",636
"2016-2017",04,"LIBERTY COUNTY/04","Grade  5","Female",594
"2016-2017",04,"LIBERTY COUNTY/04","Grade  5","Male",601
"2016-2017",04,"LIBERTY COUNTY/04","Grade  6","Female",550
"2016-2017",04,"LIBERTY COUNTY/04","Grade  6","Male",646
"2016-2017",04,"LIBERTY COUNTY/04","Grade  7","Female",605
"2016-2017",04,"LIBERTY COUNTY/04","Grade  7","Male",593
"2016-2017",04,"LIBERTY COUNTY/04","Grade  8","Female",555
"2016-2017",04,"LIBERTY COUNTY/04","Grade  8","Male",584
"2016-2017",04,"LIBERTY COUNTY/04","Grade  9","Female",559
"2016-2017",04,"LIBERTY COUNTY/04","Grade  9","Male",646
"2016-2017",04,"LIBERTY COUNTY/04","Grade 10","Female",535
"2016-2017",04,"LIBERTY COUNTY/04","Grade 10","Male",596
"2016-2017",04,"LIBERTY COUNTY/04","Grade 11","Female",488
"2016-2017",04,"LIBERTY COUNTY/04","Grade 11","Male",520
"2016-2017",04,"LIBERTY COUNTY/04","Grade 12","Female",448
"2016-2017",04,"LIBERTY COUNTY/04","Grade 12","Male",464
"2016-2017",05,"LIBERTY COUNTY/05","Early Education","Female",0
"2016-2017",05,"LIBERTY COUNTY/05","Early Education","Male",-9999999
"2016-2017",05,"LIBERTY COUNTY/05","Pre-kindergarten","Female",10
"2016-2017",05,"LIBERTY COUNTY/05","Pre-kindergarten","Male",14
"2016-2017",05,"LIBERTY COUNTY/05","Kindergarten","Female",13
"2016-2017",05,"LIBERTY COUNTY/05","Kindergarten","Male",18
"2016-2017",05,"LIBERTY COUNTY/05","Grade  1","Female",15
"2016-2017",05,"LIBERTY COUNTY/05","Grade  1","Male",14
"2016-2017",05,"LIBERTY COUNTY/05","Grade  2","Female",16
"2016-2017",05,"LIBERTY COUNTY/05","Grade  2","Male",14
"2016-2017",05,"LIBERTY COUNTY/05","Grade  3","Female",20
"2016-2017",05,"LIBERTY COUNTY/05","Grade  3","Male",12
"2016-2017",05,"LIBERTY COUNTY/05","Grade  4","Female",16
"2016-2017",05,"LIBERTY COUNTY/05","Grade  4","Male",11
"2016-2017",05,"LIBERTY COUNTY/05","Grade  5","Female",16
"2016-2017",05,"LIBERTY COUNTY/05","Grade  5","Male",18
"2016-2017",05,"LIBERTY COUNTY/05","Grade  6","Female",14
"2016-2017",05,"LIBERTY COUNTY/05","Grade  6","Male",16
"2016-2017",05,"LIBERTY COUNTY/05","Grade  7","Female",13
"2016-2017",05,"LIBERTY COUNTY/05","Grade  7","Male",8
"2016-2017",05,"LIBERTY COUNTY/05","Grade  8","Female",15
"2016-2017",05,"LIBERTY COUNTY/05","Grade  8","Male",23
"2016-2017",05,"LIBERTY COUNTY/05","Grade  9","Female",17
"2016-2017",05,"LIBERTY COUNTY/05","Grade  9","Male",30
"2016-2017",05,"LIBERTY COUNTY/05","Grade 10","Female",17
"2016-2017",05,"LIBERTY COUNTY/05","Grade 10","Male",25
"2016-2017",05,"LIBERTY COUNTY/05","Grade 11","Female",23
"2016-2017",05,"LIBERTY COUNTY/05","Grade 11","Male",14
"2016-2017",05,"LIBERTY COUNTY/05","Grade 12","Female",24
"2016-2017",05,"LIBERTY COUNTY/05","Grade 12","Male",20
"2016-2017","AL","LIBERTY COUNTY/ALL","Early Education","Female",16
"2016-2017","AL","LIBERTY COUNTY/ALL","Early Education","Male",44
"2016-2017","AL","LIBERTY COUNTY/ALL","Pre-kindergarten","Female",298
"2016-2017","AL","LIBERTY COUNTY/ALL","Pre-kindergarten","Male",293
"2016-2017","AL","LIBERTY COUNTY/ALL","Kindergarten","Female",525
"2016-2017","AL","LIBERTY COUNTY/ALL","Kindergarten","Male",627
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  1","Female",585
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  1","Male",673
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  2","Female",664
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  2","Male",669
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  3","Female",641
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  3","Male",678
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  4","Female",622
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  4","Male",647
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  5","Female",610
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  5","Male",619
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  6","Female",564
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  6","Male",662
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  7","Female",618
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  7","Male",601
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  8","Female",570
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  8","Male",607
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  9","Female",576
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  9","Male",676
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 10","Female",552
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 10","Male",621
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 11","Female",511
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 11","Male",534
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 12","Female",472
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 12","Male",484
"2016-2017",12,"LIMESTONE COUNTY","Early Education","Female",-9999999
"2016-2017",12,"LIMESTONE COUNTY","Early Education","Male",-9999999
"2016-2017",12,"LIMESTONE COUNTY","Pre-kindergarten","Female",137
"2016-2017",12,"LIMESTONE COUNTY","Pre-kindergarten","Male",111
"2016-2017",12,"LIMESTONE COUNTY","Kindergarten","Female",154
"2016-2017",12,"LIMESTONE COUNTY","Kindergarten","Male",131
"2016-2017",12,"LIMESTONE COUNTY","Grade  1","Female",143
"2016-2017",12,"LIMESTONE COUNTY","Grade  1","Male",168
"2016-2017",12,"LIMESTONE COUNTY","Grade  2","Female",153
"2016-2017",12,"LIMESTONE COUNTY","Grade  2","Male",166
"2016-2017",12,"LIMESTONE COUNTY","Grade  3","Female",158
"2016-2017",12,"LIMESTONE COUNTY","Grade  3","Male",165
"2016-2017",12,"LIMESTONE COUNTY","Grade  4","Female",132
"2016-2017",12,"LIMESTONE COUNTY","Grade  4","Male",156
"2016-2017",12,"LIMESTONE COUNTY","Grade  5","Female",129
"2016-2017",12,"LIMESTONE COUNTY","Grade  5","Male",157
"2016-2017",12,"LIMESTONE COUNTY","Grade  6","Female",145
"2016-2017",12,"LIMESTONE COUNTY","Grade  6","Male",145
"2016-2017",12,"LIMESTONE COUNTY","Grade  7","Female",117
"2016-2017",12,"LIMESTONE COUNTY","Grade  7","Male",145
"2016-2017",12,"LIMESTONE COUNTY","Grade  8","Female",138
"2016-2017",12,"LIMESTONE COUNTY","Grade  8","Male",156
"2016-2017",12,"LIMESTONE COUNTY","Grade  9","Female",126
"2016-2017",12,"LIMESTONE COUNTY","Grade  9","Male",155
"2016-2017",12,"LIMESTONE COUNTY","Grade 10","Female",138
"2016-2017",12,"LIMESTONE COUNTY","Grade 10","Male",156
"2016-2017",12,"LIMESTONE COUNTY","Grade 11","Female",124
"2016-2017",12,"LIMESTONE COUNTY","Grade 11","Male",140
"2016-2017",12,"LIMESTONE COUNTY","Grade 12","Female",138
"2016-2017",12,"LIMESTONE COUNTY","Grade 12","Male",140
"2016-2017",16,"LIPSCOMB COUNTY","Early Education","Female",0
"2016-2017",16,"LIPSCOMB COUNTY","Early Education","Male",-9999999
"2016-2017",16,"LIPSCOMB COUNTY","Pre-kindergarten","Female",21
"2016-2017",16,"LIPSCOMB COUNTY","Pre-kindergarten","Male",21
"2016-2017",16,"LIPSCOMB COUNTY","Kindergarten","Female",31
"2016-2017",16,"LIPSCOMB COUNTY","Kindergarten","Male",37
"2016-2017",16,"LIPSCOMB COUNTY","Grade  1","Female",26
"2016-2017",16,"LIPSCOMB COUNTY","Grade  1","Male",30
"2016-2017",16,"LIPSCOMB COUNTY","Grade  2","Female",33
"2016-2017",16,"LIPSCOMB COUNTY","Grade  2","Male",28
"2016-2017",16,"LIPSCOMB COUNTY","Grade  3","Female",25
"2016-2017",16,"LIPSCOMB COUNTY","Grade  3","Male",33
"2016-2017",16,"LIPSCOMB COUNTY","Grade  4","Female",27
"2016-2017",16,"LIPSCOMB COUNTY","Grade  4","Male",36
"2016-2017",16,"LIPSCOMB COUNTY","Grade  5","Female",26
"2016-2017",16,"LIPSCOMB COUNTY","Grade  5","Male",35
"2016-2017",16,"LIPSCOMB COUNTY","Grade  6","Female",38
"2016-2017",16,"LIPSCOMB COUNTY","Grade  6","Male",30
"2016-2017",16,"LIPSCOMB COUNTY","Grade  7","Female",42
"2016-2017",16,"LIPSCOMB COUNTY","Grade  7","Male",36
"2016-2017",16,"LIPSCOMB COUNTY","Grade  8","Female",17
"2016-2017",16,"LIPSCOMB COUNTY","Grade  8","Male",28
"2016-2017",16,"LIPSCOMB COUNTY","Grade  9","Female",31
"2016-2017",16,"LIPSCOMB COUNTY","Grade  9","Male",24
"2016-2017",16,"LIPSCOMB COUNTY","Grade 10","Female",22
"2016-2017",16,"LIPSCOMB COUNTY","Grade 10","Male",31
"2016-2017",16,"LIPSCOMB COUNTY","Grade 11","Female",25
"2016-2017",16,"LIPSCOMB COUNTY","Grade 11","Male",32
"2016-2017",16,"LIPSCOMB COUNTY","Grade 12","Female",25
"2016-2017",16,"LIPSCOMB COUNTY","Grade 12","Male",20
"2016-2017",02,"LIVE OAK COUNTY","Early Education","Female",-9999999
"2016-2017",02,"LIVE OAK COUNTY","Early Education","Male",8
"2016-2017",02,"LIVE OAK COUNTY","Pre-kindergarten","Female",18
"2016-2017",02,"LIVE OAK COUNTY","Pre-kindergarten","Male",22
"2016-2017",02,"LIVE OAK COUNTY","Kindergarten","Female",64
"2016-2017",02,"LIVE OAK COUNTY","Kindergarten","Male",62
"2016-2017",02,"LIVE OAK COUNTY","Grade  1","Female",56
"2016-2017",02,"LIVE OAK COUNTY","Grade  1","Male",61
"2016-2017",02,"LIVE OAK COUNTY","Grade  2","Female",48
"2016-2017",02,"LIVE OAK COUNTY","Grade  2","Male",67
"2016-2017",02,"LIVE OAK COUNTY","Grade  3","Female",67
"2016-2017",02,"LIVE OAK COUNTY","Grade  3","Male",74
"2016-2017",02,"LIVE OAK COUNTY","Grade  4","Female",59
"2016-2017",02,"LIVE OAK COUNTY","Grade  4","Male",67
"2016-2017",02,"LIVE OAK COUNTY","Grade  5","Female",58
"2016-2017",02,"LIVE OAK COUNTY","Grade  5","Male",59
"2016-2017",02,"LIVE OAK COUNTY","Grade  6","Female",55
"2016-2017",02,"LIVE OAK COUNTY","Grade  6","Male",77
"2016-2017",02,"LIVE OAK COUNTY","Grade  7","Female",54
"2016-2017",02,"LIVE OAK COUNTY","Grade  7","Male",73
"2016-2017",02,"LIVE OAK COUNTY","Grade  8","Female",60
"2016-2017",02,"LIVE OAK COUNTY","Grade  8","Male",67
"2016-2017",02,"LIVE OAK COUNTY","Grade  9","Female",86
"2016-2017",02,"LIVE OAK COUNTY","Grade  9","Male",76
"2016-2017",02,"LIVE OAK COUNTY","Grade 10","Female",62
"2016-2017",02,"LIVE OAK COUNTY","Grade 10","Male",84
"2016-2017",02,"LIVE OAK COUNTY","Grade 11","Female",91
"2016-2017",02,"LIVE OAK COUNTY","Grade 11","Male",56
"2016-2017",02,"LIVE OAK COUNTY","Grade 12","Female",50
"2016-2017",02,"LIVE OAK COUNTY","Grade 12","Male",61
"2016-2017",13,"LLANO COUNTY","Early Education","Female",-9999999
"2016-2017",13,"LLANO COUNTY","Early Education","Male",-9999999
"2016-2017",13,"LLANO COUNTY","Pre-kindergarten","Female",30
"2016-2017",13,"LLANO COUNTY","Pre-kindergarten","Male",43
"2016-2017",13,"LLANO COUNTY","Kindergarten","Female",59
"2016-2017",13,"LLANO COUNTY","Kindergarten","Male",53
"2016-2017",13,"LLANO COUNTY","Grade  1","Female",64
"2016-2017",13,"LLANO COUNTY","Grade  1","Male",72
"2016-2017",13,"LLANO COUNTY","Grade  2","Female",73
"2016-2017",13,"LLANO COUNTY","Grade  2","Male",75
"2016-2017",13,"LLANO COUNTY","Grade  3","Female",66
"2016-2017",13,"LLANO COUNTY","Grade  3","Male",79
"2016-2017",13,"LLANO COUNTY","Grade  4","Female",78
"2016-2017",13,"LLANO COUNTY","Grade  4","Male",71
"2016-2017",13,"LLANO COUNTY","Grade  5","Female",73
"2016-2017",13,"LLANO COUNTY","Grade  5","Male",69
"2016-2017",13,"LLANO COUNTY","Grade  6","Female",65
"2016-2017",13,"LLANO COUNTY","Grade  6","Male",76
"2016-2017",13,"LLANO COUNTY","Grade  7","Female",54
"2016-2017",13,"LLANO COUNTY","Grade  7","Male",83
"2016-2017",13,"LLANO COUNTY","Grade  8","Female",50
"2016-2017",13,"LLANO COUNTY","Grade  8","Male",83
"2016-2017",13,"LLANO COUNTY","Grade  9","Female",83
"2016-2017",13,"LLANO COUNTY","Grade  9","Male",96
"2016-2017",13,"LLANO COUNTY","Grade 10","Female",71
"2016-2017",13,"LLANO COUNTY","Grade 10","Male",72
"2016-2017",13,"LLANO COUNTY","Grade 11","Female",59
"2016-2017",13,"LLANO COUNTY","Grade 11","Male",63
"2016-2017",13,"LLANO COUNTY","Grade 12","Female",48
"2016-2017",13,"LLANO COUNTY","Grade 12","Male",46
"2016-2017",17,"LUBBOCK COUNTY","Early Education","Female",72
"2016-2017",17,"LUBBOCK COUNTY","Early Education","Male",196
"2016-2017",17,"LUBBOCK COUNTY","Pre-kindergarten","Female",945
"2016-2017",17,"LUBBOCK COUNTY","Pre-kindergarten","Male",997
"2016-2017",17,"LUBBOCK COUNTY","Kindergarten","Female",1728
"2016-2017",17,"LUBBOCK COUNTY","Kindergarten","Male",1955
"2016-2017",17,"LUBBOCK COUNTY","Grade  1","Female",1962
"2016-2017",17,"LUBBOCK COUNTY","Grade  1","Male",2100
"2016-2017",17,"LUBBOCK COUNTY","Grade  2","Female",1970
"2016-2017",17,"LUBBOCK COUNTY","Grade  2","Male",2086
"2016-2017",17,"LUBBOCK COUNTY","Grade  3","Female",2041
"2016-2017",17,"LUBBOCK COUNTY","Grade  3","Male",2036
"2016-2017",17,"LUBBOCK COUNTY","Grade  4","Female",2027
"2016-2017",17,"LUBBOCK COUNTY","Grade  4","Male",2155
"2016-2017",17,"LUBBOCK COUNTY","Grade  5","Female",1814
"2016-2017",17,"LUBBOCK COUNTY","Grade  5","Male",1800
"2016-2017",17,"LUBBOCK COUNTY","Grade  6","Female",1826
"2016-2017",17,"LUBBOCK COUNTY","Grade  6","Male",1916
"2016-2017",17,"LUBBOCK COUNTY","Grade  7","Female",1764
"2016-2017",17,"LUBBOCK COUNTY","Grade  7","Male",1861
"2016-2017",17,"LUBBOCK COUNTY","Grade  8","Female",1762
"2016-2017",17,"LUBBOCK COUNTY","Grade  8","Male",1881
"2016-2017",17,"LUBBOCK COUNTY","Grade  9","Female",1824
"2016-2017",17,"LUBBOCK COUNTY","Grade  9","Male",1895
"2016-2017",17,"LUBBOCK COUNTY","Grade 10","Female",1769
"2016-2017",17,"LUBBOCK COUNTY","Grade 10","Male",1767
"2016-2017",17,"LUBBOCK COUNTY","Grade 11","Female",1583
"2016-2017",17,"LUBBOCK COUNTY","Grade 11","Male",1556
"2016-2017",17,"LUBBOCK COUNTY","Grade 12","Female",1445
"2016-2017",17,"LUBBOCK COUNTY","Grade 12","Male",1469
"2016-2017",17,"LYNN COUNTY","Early Education","Female",-9999999
"2016-2017",17,"LYNN COUNTY","Early Education","Male",-9999999
"2016-2017",17,"LYNN COUNTY","Pre-kindergarten","Female",50
"2016-2017",17,"LYNN COUNTY","Pre-kindergarten","Male",46
"2016-2017",17,"LYNN COUNTY","Kindergarten","Female",50
"2016-2017",17,"LYNN COUNTY","Kindergarten","Male",61
"2016-2017",17,"LYNN COUNTY","Grade  1","Female",53
"2016-2017",17,"LYNN COUNTY","Grade  1","Male",48
"2016-2017",17,"LYNN COUNTY","Grade  2","Female",57
"2016-2017",17,"LYNN COUNTY","Grade  2","Male",68
"2016-2017",17,"LYNN COUNTY","Grade  3","Female",49
"2016-2017",17,"LYNN COUNTY","Grade  3","Male",61
"2016-2017",17,"LYNN COUNTY","Grade  4","Female",65
"2016-2017",17,"LYNN COUNTY","Grade  4","Male",76
"2016-2017",17,"LYNN COUNTY","Grade  5","Female",50
"2016-2017",17,"LYNN COUNTY","Grade  5","Male",47
"2016-2017",17,"LYNN COUNTY","Grade  6","Female",42
"2016-2017",17,"LYNN COUNTY","Grade  6","Male",57
"2016-2017",17,"LYNN COUNTY","Grade  7","Female",37
"2016-2017",17,"LYNN COUNTY","Grade  7","Male",55
"2016-2017",17,"LYNN COUNTY","Grade  8","Female",52
"2016-2017",17,"LYNN COUNTY","Grade  8","Male",62
"2016-2017",17,"LYNN COUNTY","Grade  9","Female",37
"2016-2017",17,"LYNN COUNTY","Grade  9","Male",50
"2016-2017",17,"LYNN COUNTY","Grade 10","Female",45
"2016-2017",17,"LYNN COUNTY","Grade 10","Male",42
"2016-2017",17,"LYNN COUNTY","Grade 11","Female",35
"2016-2017",17,"LYNN COUNTY","Grade 11","Male",43
"2016-2017",17,"LYNN COUNTY","Grade 12","Female",41
"2016-2017",17,"LYNN COUNTY","Grade 12","Male",42
"2016-2017",06,"MADISON COUNTY","Early Education","Female",-9999999
"2016-2017",06,"MADISON COUNTY","Early Education","Male",-9999999
"2016-2017",06,"MADISON COUNTY","Pre-kindergarten","Female",95
"2016-2017",06,"MADISON COUNTY","Pre-kindergarten","Male",84
"2016-2017",06,"MADISON COUNTY","Kindergarten","Female",99
"2016-2017",06,"MADISON COUNTY","Kindergarten","Male",89
"2016-2017",06,"MADISON COUNTY","Grade  1","Female",102
"2016-2017",06,"MADISON COUNTY","Grade  1","Male",103
"2016-2017",06,"MADISON COUNTY","Grade  2","Female",100
"2016-2017",06,"MADISON COUNTY","Grade  2","Male",101
"2016-2017",06,"MADISON COUNTY","Grade  3","Female",106
"2016-2017",06,"MADISON COUNTY","Grade  3","Male",94
"2016-2017",06,"MADISON COUNTY","Grade  4","Female",90
"2016-2017",06,"MADISON COUNTY","Grade  4","Male",94
"2016-2017",06,"MADISON COUNTY","Grade  5","Female",102
"2016-2017",06,"MADISON COUNTY","Grade  5","Male",103
"2016-2017",06,"MADISON COUNTY","Grade  6","Female",92
"2016-2017",06,"MADISON COUNTY","Grade  6","Male",95
"2016-2017",06,"MADISON COUNTY","Grade  7","Female",77
"2016-2017",06,"MADISON COUNTY","Grade  7","Male",100
"2016-2017",06,"MADISON COUNTY","Grade  8","Female",103
"2016-2017",06,"MADISON COUNTY","Grade  8","Male",81
"2016-2017",06,"MADISON COUNTY","Grade  9","Female",101
"2016-2017",06,"MADISON COUNTY","Grade  9","Male",101
"2016-2017",06,"MADISON COUNTY","Grade 10","Female",95
"2016-2017",06,"MADISON COUNTY","Grade 10","Male",121
"2016-2017",06,"MADISON COUNTY","Grade 11","Female",92
"2016-2017",06,"MADISON COUNTY","Grade 11","Male",98
"2016-2017",06,"MADISON COUNTY","Grade 12","Female",94
"2016-2017",06,"MADISON COUNTY","Grade 12","Male",66
"2016-2017",08,"MARION COUNTY","Early Education","Female",-9999999
"2016-2017",08,"MARION COUNTY","Early Education","Male",-9999999
"2016-2017",08,"MARION COUNTY","Pre-kindergarten","Female",40
"2016-2017",08,"MARION COUNTY","Pre-kindergarten","Male",34
"2016-2017",08,"MARION COUNTY","Kindergarten","Female",37
"2016-2017",08,"MARION COUNTY","Kindergarten","Male",43
"2016-2017",08,"MARION COUNTY","Grade  1","Female",38
"2016-2017",08,"MARION COUNTY","Grade  1","Male",49
"2016-2017",08,"MARION COUNTY","Grade  2","Female",59
"2016-2017",08,"MARION COUNTY","Grade  2","Male",39
"2016-2017",08,"MARION COUNTY","Grade  3","Female",55
"2016-2017",08,"MARION COUNTY","Grade  3","Male",48
"2016-2017",08,"MARION COUNTY","Grade  4","Female",56
"2016-2017",08,"MARION COUNTY","Grade  4","Male",44
"2016-2017",08,"MARION COUNTY","Grade  5","Female",39
"2016-2017",08,"MARION COUNTY","Grade  5","Male",41
"2016-2017",08,"MARION COUNTY","Grade  6","Female",51
"2016-2017",08,"MARION COUNTY","Grade  6","Male",47
"2016-2017",08,"MARION COUNTY","Grade  7","Female",40
"2016-2017",08,"MARION COUNTY","Grade  7","Male",48
"2016-2017",08,"MARION COUNTY","Grade  8","Female",48
"2016-2017",08,"MARION COUNTY","Grade  8","Male",52
"2016-2017",08,"MARION COUNTY","Grade  9","Female",47
"2016-2017",08,"MARION COUNTY","Grade  9","Male",59
"2016-2017",08,"MARION COUNTY","Grade 10","Female",38
"2016-2017",08,"MARION COUNTY","Grade 10","Male",50
"2016-2017",08,"MARION COUNTY","Grade 11","Female",42
"2016-2017",08,"MARION COUNTY","Grade 11","Male",31
"2016-2017",08,"MARION COUNTY","Grade 12","Female",45
"2016-2017",08,"MARION COUNTY","Grade 12","Male",39
"2016-2017",18,"MARTIN COUNTY","Early Education","Female",-9999999
"2016-2017",18,"MARTIN COUNTY","Early Education","Male",-9999999
"2016-2017",18,"MARTIN COUNTY","Pre-kindergarten","Female",16
"2016-2017",18,"MARTIN COUNTY","Pre-kindergarten","Male",17
"2016-2017",18,"MARTIN COUNTY","Kindergarten","Female",43
"2016-2017",18,"MARTIN COUNTY","Kindergarten","Male",49
"2016-2017",18,"MARTIN COUNTY","Grade  1","Female",45
"2016-2017",18,"MARTIN COUNTY","Grade  1","Male",52
"2016-2017",18,"MARTIN COUNTY","Grade  2","Female",54
"2016-2017",18,"MARTIN COUNTY","Grade  2","Male",66
"2016-2017",18,"MARTIN COUNTY","Grade  3","Female",50
"2016-2017",18,"MARTIN COUNTY","Grade  3","Male",54
"2016-2017",18,"MARTIN COUNTY","Grade  4","Female",40
"2016-2017",18,"MARTIN COUNTY","Grade  4","Male",55
"2016-2017",18,"MARTIN COUNTY","Grade  5","Female",42
"2016-2017",18,"MARTIN COUNTY","Grade  5","Male",40
"2016-2017",18,"MARTIN COUNTY","Grade  6","Female",47
"2016-2017",18,"MARTIN COUNTY","Grade  6","Male",63
"2016-2017",18,"MARTIN COUNTY","Grade  7","Female",44
"2016-2017",18,"MARTIN COUNTY","Grade  7","Male",54
"2016-2017",18,"MARTIN COUNTY","Grade  8","Female",42
"2016-2017",18,"MARTIN COUNTY","Grade  8","Male",41
"2016-2017",18,"MARTIN COUNTY","Grade  9","Female",36
"2016-2017",18,"MARTIN COUNTY","Grade  9","Male",51
"2016-2017",18,"MARTIN COUNTY","Grade 10","Female",46
"2016-2017",18,"MARTIN COUNTY","Grade 10","Male",48
"2016-2017",18,"MARTIN COUNTY","Grade 11","Female",46
"2016-2017",18,"MARTIN COUNTY","Grade 11","Male",40
"2016-2017",18,"MARTIN COUNTY","Grade 12","Female",28
"2016-2017",18,"MARTIN COUNTY","Grade 12","Male",35
"2016-2017",15,"MASON COUNTY","Early Education","Female",-9999999
"2016-2017",15,"MASON COUNTY","Early Education","Male",0
"2016-2017",15,"MASON COUNTY","Pre-kindergarten","Female",16
"2016-2017",15,"MASON COUNTY","Pre-kindergarten","Male",25
"2016-2017",15,"MASON COUNTY","Kindergarten","Female",28
"2016-2017",15,"MASON COUNTY","Kindergarten","Male",22
"2016-2017",15,"MASON COUNTY","Grade  1","Female",17
"2016-2017",15,"MASON COUNTY","Grade  1","Male",23
"2016-2017",15,"MASON COUNTY","Grade  2","Female",24
"2016-2017",15,"MASON COUNTY","Grade  2","Male",21
"2016-2017",15,"MASON COUNTY","Grade  3","Female",25
"2016-2017",15,"MASON COUNTY","Grade  3","Male",32
"2016-2017",15,"MASON COUNTY","Grade  4","Female",17
"2016-2017",15,"MASON COUNTY","Grade  4","Male",27
"2016-2017",15,"MASON COUNTY","Grade  5","Female",31
"2016-2017",15,"MASON COUNTY","Grade  5","Male",24
"2016-2017",15,"MASON COUNTY","Grade  6","Female",31
"2016-2017",15,"MASON COUNTY","Grade  6","Male",27
"2016-2017",15,"MASON COUNTY","Grade  7","Female",26
"2016-2017",15,"MASON COUNTY","Grade  7","Male",23
"2016-2017",15,"MASON COUNTY","Grade  8","Female",15
"2016-2017",15,"MASON COUNTY","Grade  8","Male",30
"2016-2017",15,"MASON COUNTY","Grade  9","Female",20
"2016-2017",15,"MASON COUNTY","Grade  9","Male",25
"2016-2017",15,"MASON COUNTY","Grade 10","Female",29
"2016-2017",15,"MASON COUNTY","Grade 10","Male",34
"2016-2017",15,"MASON COUNTY","Grade 11","Female",30
"2016-2017",15,"MASON COUNTY","Grade 11","Male",29
"2016-2017",15,"MASON COUNTY","Grade 12","Female",28
"2016-2017",15,"MASON COUNTY","Grade 12","Male",27
"2016-2017",03,"MATAGORDA COUNTY","Early Education","Female",20
"2016-2017",03,"MATAGORDA COUNTY","Early Education","Male",25
"2016-2017",03,"MATAGORDA COUNTY","Pre-kindergarten","Female",140
"2016-2017",03,"MATAGORDA COUNTY","Pre-kindergarten","Male",155
"2016-2017",03,"MATAGORDA COUNTY","Kindergarten","Female",262
"2016-2017",03,"MATAGORDA COUNTY","Kindergarten","Male",264
"2016-2017",03,"MATAGORDA COUNTY","Grade  1","Female",283
"2016-2017",03,"MATAGORDA COUNTY","Grade  1","Male",258
"2016-2017",03,"MATAGORDA COUNTY","Grade  2","Female",296
"2016-2017",03,"MATAGORDA COUNTY","Grade  2","Male",280
"2016-2017",03,"MATAGORDA COUNTY","Grade  3","Female",265
"2016-2017",03,"MATAGORDA COUNTY","Grade  3","Male",318
