Fiscal Year,LEA Entity ID,LEA Name,School Entity ID,School Name,Charter,Subgroup,❖ Dropout Percentage Rate
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Hispanic or Latino,0
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Homeless Cohort,*
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Income Eligibility 1 and 2,0
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Male,5.71
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Migrant Cohort,*
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Military Cohort,*
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Multiple Races,*
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,Students With Disabilities,9.3
2020,4403,Tucson Unified District,6269,Mary Meredith K-12 School,N,White,20
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,All,3.67
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,American Indian or Alaska Native,11.54
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Asian,*
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Black/African American,6.78
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,ELL Cohort,*
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Female,2.4
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Foster Care Cohort,*
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Hispanic or Latino,1.9
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Homeless Cohort,*
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Income Eligibility 1 and 2,0
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Male,5
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Migrant Cohort,*
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Military Cohort,*
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Multiple Races,0
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Native Hawaiian or Pacific Islander,*
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,Students With Disabilities,0
2020,4260,Washington Elementary School District,5257,Maryland Elementary School,N,White,0
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,All,2.99
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,American Indian or Alaska Native,3.13
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Asian,*
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Black/African American,3.97
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,ELL Cohort,3.62
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Female,2.06
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Foster Care Cohort,*
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Hispanic or Latino,2.78
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Homeless Cohort,6.32
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Income Eligibility 1 and 2,2.78
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Male,3.83
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Migrant Cohort,*
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Military Cohort,*
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Multiple Races,6.35
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,Students With Disabilities,3.03
2020,4286,Phoenix Union High School District,5441,Maryvale High School,N,White,5.36
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,All,0
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,ELL Cohort,*
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Female,0
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Foster Care Cohort,*
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Homeless Cohort,*
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Income Eligibility 1 and 2,0
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Male,0
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Migrant Cohort,*
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Military Cohort,*
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,Students With Disabilities,0
2020,79499,"Masada Charter School, Inc.",79511,Masada Charter School,Y,White,0
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,All,1.95
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,American Indian or Alaska Native,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Black/African American,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,ELL Cohort,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Female,1.28
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Foster Care Cohort,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Hispanic or Latino,2.08
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Homeless Cohort,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Income Eligibility 1 and 2,0
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Male,2.63
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Migrant Cohort,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Military Cohort,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,Students With Disabilities,*
2020,89852,"Math and Science Success Academy, Inc.",89853,Math and Science Success Academy,Y,White,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,All,1.67
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,American Indian or Alaska Native,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Black/African American,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,ELL Cohort,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Female,2.61
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Foster Care Cohort,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Hispanic or Latino,1.9
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Homeless Cohort,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Income Eligibility 1 and 2,0
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Male,0.81
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Migrant Cohort,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Military Cohort,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Multiple Races,*
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,Students With Disabilities,0
2020,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,White,0
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,All,0.81
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Black/African American,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,ELL Cohort,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Female,1.67
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Foster Care Cohort,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Hispanic or Latino,0
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Homeless Cohort,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Income Eligibility 1 and 2,0.91
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Male,0
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Migrant Cohort,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Military Cohort,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Multiple Races,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,Students With Disabilities,*
2020,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,White,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,All,2.97
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,ELL Cohort,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Female,2.17
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Foster Care Cohort,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Hispanic or Latino,0
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Homeless Cohort,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Income Eligibility 1 and 2,3.75
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Male,3.64
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Migrant Cohort,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Military Cohort,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Multiple Races,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Native Hawaiian or Pacific Islander,*
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,Students With Disabilities,0
2020,4473,Mayer Unified School District,6107,Mayer Elementary School,N,White,4.55
2020,4473,Mayer Unified School District,6106,Mayer High School,N,All,3.05
2020,4473,Mayer Unified School District,6106,Mayer High School,N,American Indian or Alaska Native,*
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Asian,*
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Black/African American,*
2020,4473,Mayer Unified School District,6106,Mayer High School,N,ELL Cohort,*
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Female,2.38
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Foster Care Cohort,*
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Hispanic or Latino,2.04
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Homeless Cohort,5.41
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Income Eligibility 1 and 2,2.7
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Male,3.54
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Migrant Cohort,*
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Military Cohort,*
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Multiple Races,0
2020,4473,Mayer Unified School District,6106,Mayer High School,N,Students With Disabilities,2.7
2020,4473,Mayer Unified School District,6106,Mayer High School,N,White,3.85
2020,4404,Marana Unified District,6279,MCAT High School,N,All,12.13
2020,4404,Marana Unified District,6279,MCAT High School,N,American Indian or Alaska Native,*
2020,4404,Marana Unified District,6279,MCAT High School,N,Asian,*
2020,4404,Marana Unified District,6279,MCAT High School,N,Black/African American,*
2020,4404,Marana Unified District,6279,MCAT High School,N,ELL Cohort,*
2020,4404,Marana Unified District,6279,MCAT High School,N,Female,10.4
2020,4404,Marana Unified District,6279,MCAT High School,N,Foster Care Cohort,*
2020,4404,Marana Unified District,6279,MCAT High School,N,Hispanic or Latino,10.85
2020,4404,Marana Unified District,6279,MCAT High School,N,Homeless Cohort,9.38
2020,4404,Marana Unified District,6279,MCAT High School,N,Income Eligibility 1 and 2,9.6
2020,4404,Marana Unified District,6279,MCAT High School,N,Male,13.33
2020,4404,Marana Unified District,6279,MCAT High School,N,Migrant Cohort,*
2020,4404,Marana Unified District,6279,MCAT High School,N,Military Cohort,*
2020,4404,Marana Unified District,6279,MCAT High School,N,Multiple Races,*
2020,4404,Marana Unified District,6279,MCAT High School,N,Students With Disabilities,16.67
2020,4404,Marana Unified District,6279,MCAT High School,N,White,13.07
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,All,1.73
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,American Indian or Alaska Native,2.41
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Asian,1.61
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Black/African American,1.76
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,ELL Cohort,2.6
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Female,0.99
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Foster Care Cohort,*
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Hispanic or Latino,1.55
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Homeless Cohort,5.06
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Income Eligibility 1 and 2,1.73
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Male,2.43
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Migrant Cohort,*
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Military Cohort,*
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Multiple Races,1.91
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Native Hawaiian or Pacific Islander,7.14
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,Students With Disabilities,3.11
2020,4287,Tempe Union High School District,5445,Mcclintock High School,N,White,1.75
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,All,0.31
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,American Indian or Alaska Native,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Black/African American,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,ELL Cohort,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Female,0
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Foster Care Cohort,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Hispanic or Latino,0.36
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Homeless Cohort,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Income Eligibility 1 and 2,0
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Male,0.62
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Migrant Cohort,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Military Cohort,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Multiple Races,*
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,Students With Disabilities,0
2020,4403,Tucson Unified District,91202,McCorkle PK-8,N,White,0
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,All,1.21
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,American Indian or Alaska Native,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Asian,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Black/African American,8.33
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,ELL Cohort,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Female,1.57
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Foster Care Cohort,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Hispanic or Latino,0.79
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Homeless Cohort,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Income Eligibility 1 and 2,0.92
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Male,0.83
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Migrant Cohort,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Military Cohort,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Multiple Races,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Native Hawaiian or Pacific Islander,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,Students With Disabilities,*
2020,4258,Tempe School District,91913,McKemy Academy of International  Studies,N,White,1.15
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,All,2.78
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,American Indian or Alaska Native,2.78
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,ELL Cohort,*
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Female,6.25
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Foster Care Cohort,*
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Homeless Cohort,*
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Income Eligibility 1 and 2,0
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Male,0
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Migrant Cohort,*
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Military Cohort,*
2020,4163,Mcnary Elementary District,4745,Mcnary Elementary School,N,Students With Disabilities,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,All,0
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,American Indian or Alaska Native,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,ELL Cohort,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Female,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Foster Care Cohort,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Hispanic or Latino,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Homeless Cohort,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Income Eligibility 1 and 2,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Male,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Migrant Cohort,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Military Cohort,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Multiple Races,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,Students With Disabilities,*
2020,4181,McNeal Elementary District,4790,Mcneal Elementary School,N,White,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,All,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,American Indian or Alaska Native,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Asian,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Black/African American,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,ELL Cohort,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Female,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Foster Care Cohort,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Hispanic or Latino,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Homeless Cohort,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Income Eligibility 1 and 2,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Male,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Migrant Cohort,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Military Cohort,*
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Multiple Races,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,Students With Disabilities,0
2020,4271,Glendale Elementary District,5335,Melvin E Sine School,N,White,0
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,All,0.55
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,American Indian or Alaska Native,*
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Asian,0
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,ELL Cohort,*
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Female,1.08
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Foster Care Cohort,*
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Hispanic or Latino,0
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Homeless Cohort,*
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Income Eligibility 1 and 2,0
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Male,0
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Migrant Cohort,*
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Military Cohort,*
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Multiple Races,0
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,Students With Disabilities,*
2020,4235,Mesa Unified District,89593,Mesa Academy for Advanced Studies,N,White,0.79
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,All,1.32
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,American Indian or Alaska Native,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Black/African American,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,ELL Cohort,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Female,0
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Foster Care Cohort,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Hispanic or Latino,2.22
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Homeless Cohort,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Income Eligibility 1 and 2,2.04
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Male,2.63
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Migrant Cohort,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Military Cohort,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Multiple Races,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,Students With Disabilities,*
2020,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,White,0
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,All,1.21
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,American Indian or Alaska Native,1.92
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Asian,1.54
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Black/African American,2.04
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,ELL Cohort,0
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Female,1.25
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Foster Care Cohort,0
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Hispanic or Latino,1.49
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Homeless Cohort,0
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Income Eligibility 1 and 2,*
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Male,1.16
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Migrant Cohort,0
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Military Cohort,*
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Multiple Races,0.96
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Native Hawaiian or Pacific Islander,0
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,Students With Disabilities,0.57
2020,4235,Mesa Unified District,78930,Mesa Distance Learning Program,N,White,0.98
2020,4235,Mesa Unified District,4980,Mesa High School,N,All,1.58
2020,4235,Mesa Unified District,4980,Mesa High School,N,American Indian or Alaska Native,3.45
2020,4235,Mesa Unified District,4980,Mesa High School,N,Asian,0
2020,4235,Mesa Unified District,4980,Mesa High School,N,Black/African American,0.56
2020,4235,Mesa Unified District,4980,Mesa High School,N,ELL Cohort,4.07
2020,4235,Mesa Unified District,4980,Mesa High School,N,Female,1.24
2020,4235,Mesa Unified District,4980,Mesa High School,N,Foster Care Cohort,0
2020,4235,Mesa Unified District,4980,Mesa High School,N,Hispanic or Latino,1.57
2020,4235,Mesa Unified District,4980,Mesa High School,N,Homeless Cohort,4.42
2020,4235,Mesa Unified District,4980,Mesa High School,N,Income Eligibility 1 and 2,1.41
2020,4235,Mesa Unified District,4980,Mesa High School,N,Male,1.9
2020,4235,Mesa Unified District,4980,Mesa High School,N,Migrant Cohort,15.38
2020,4235,Mesa Unified District,4980,Mesa High School,N,Military Cohort,*
2020,4235,Mesa Unified District,4980,Mesa High School,N,Multiple Races,1.05
2020,4235,Mesa Unified District,4980,Mesa High School,N,Native Hawaiian or Pacific Islander,5.26
2020,4235,Mesa Unified District,4980,Mesa High School,N,Students With Disabilities,1.02
2020,4235,Mesa Unified District,4980,Mesa High School,N,White,1.66
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,All,0
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,ELL Cohort,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Female,0
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Foster Care Cohort,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Hispanic or Latino,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Homeless Cohort,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Income Eligibility 1 and 2,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Male,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Migrant Cohort,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Military Cohort,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,Students With Disabilities,*
2020,4239,Gilbert Unified District,5032,Mesquite Elementary School,N,White,0
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,All,1.79
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,American Indian or Alaska Native,0
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Asian,0
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Black/African American,2.97
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,ELL Cohort,0
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Female,1.14
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Foster Care Cohort,0
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Hispanic or Latino,2.25
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Homeless Cohort,3.23
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Income Eligibility 1 and 2,0.95
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Male,2.38
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Migrant Cohort,*
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Military Cohort,0
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Multiple Races,3.26
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Native Hawaiian or Pacific Islander,*
2020,4239,Gilbert Unified District,6007,Mesquite High School,N,Students With Disabilities,0.38
