"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2015-2016",11,"COOKE COUNTY","LINDSAY ISD",049907,"TRADITIONAL ISD/CSD","Male",245
"2015-2016",11,"ERATH COUNTY","LINGLEVILLE ISD",072909,"TRADITIONAL ISD/CSD","Female",109
"2015-2016",11,"ERATH COUNTY","LINGLEVILLE ISD",072909,"TRADITIONAL ISD/CSD","Male",147
"2015-2016",11,"HOOD COUNTY","LIPAN ISD",111902,"TRADITIONAL ISD/CSD","Female",174
"2015-2016",11,"HOOD COUNTY","LIPAN ISD",111902,"TRADITIONAL ISD/CSD","Male",184
"2015-2016",05,"ORANGE COUNTY","LITTLE CYPRESS-MAURICEVILLE CISD",181908,"TRADITIONAL ISD/CSD","Female",1581
"2015-2016",05,"ORANGE COUNTY","LITTLE CYPRESS-MAURICEVILLE CISD",181908,"TRADITIONAL ISD/CSD","Male",1796
"2015-2016",11,"DENTON COUNTY","LITTLE ELM ISD",061914,"TRADITIONAL ISD/CSD","Female",3414
"2015-2016",11,"DENTON COUNTY","LITTLE ELM ISD",061914,"TRADITIONAL ISD/CSD","Male",3780
"2015-2016",17,"LAMB COUNTY","LITTLEFIELD ISD",140904,"TRADITIONAL ISD/CSD","Female",713
"2015-2016",17,"LAMB COUNTY","LITTLEFIELD ISD",140904,"TRADITIONAL ISD/CSD","Male",731
"2015-2016",06,"POLK COUNTY","LIVINGSTON ISD",187907,"TRADITIONAL ISD/CSD","Female",2016
"2015-2016",06,"POLK COUNTY","LIVINGSTON ISD",187907,"TRADITIONAL ISD/CSD","Male",2155
"2015-2016",13,"LLANO COUNTY","LLANO ISD",150901,"TRADITIONAL ISD/CSD","Female",888
"2015-2016",13,"LLANO COUNTY","LLANO ISD",150901,"TRADITIONAL ISD/CSD","Male",933
"2015-2016",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"TRADITIONAL ISD/CSD","Female",2682
"2015-2016",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"TRADITIONAL ISD/CSD","Male",2715
"2015-2016",17,"FLOYD COUNTY","LOCKNEY ISD",077902,"TRADITIONAL ISD/CSD","Female",225
"2015-2016",17,"FLOYD COUNTY","LOCKNEY ISD",077902,"TRADITIONAL ISD/CSD","Male",249
"2015-2016",15,"MCCULLOCH COUNTY","LOHN ISD",160905,"TRADITIONAL ISD/CSD","Female",52
"2015-2016",15,"MCCULLOCH COUNTY","LOHN ISD",160905,"TRADITIONAL ISD/CSD","Male",40
"2015-2016",12,"LAMPASAS COUNTY","LOMETA ISD",141902,"TRADITIONAL ISD/CSD","Female",161
"2015-2016",12,"LAMPASAS COUNTY","LOMETA ISD",141902,"TRADITIONAL ISD/CSD","Male",149
"2015-2016",02,"NUECES COUNTY","LONDON ISD",178906,"TRADITIONAL ISD/CSD","Female",406
"2015-2016",02,"NUECES COUNTY","LONDON ISD",178906,"TRADITIONAL ISD/CSD","Male",422
"2015-2016",10,"HUNT COUNTY","LONE OAK ISD",116906,"TRADITIONAL ISD/CSD","Female",470
"2015-2016",10,"HUNT COUNTY","LONE OAK ISD",116906,"TRADITIONAL ISD/CSD","Male",520
"2015-2016",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Female",4329
"2015-2016",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Male",4495
"2015-2016",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Female",60
"2015-2016",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Male",50
"2015-2016",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Female",73
"2015-2016",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Male",97
"2015-2016",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Female",845
"2015-2016",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Male",857
"2015-2016",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Female",161
"2015-2016",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Male",137
"2015-2016",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Female",5261
"2015-2016",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Male",5625
"2015-2016",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Female",248
"2015-2016",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Male",264
"2015-2016",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Female",1909
"2015-2016",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Male",2037
"2015-2016",06,"HOUSTON COUNTY","LOVELADY ISD",113903,"TRADITIONAL ISD/CSD","Female",242
"2015-2016",06,"HOUSTON COUNTY","LOVELADY ISD",113903,"TRADITIONAL ISD/CSD","Male",266
"2015-2016",17,"LUBBOCK COUNTY","LUBBOCK ISD",152901,"TRADITIONAL ISD/CSD","Female",14285
"2015-2016",17,"LUBBOCK COUNTY","LUBBOCK ISD",152901,"TRADITIONAL ISD/CSD","Male",14636
"2015-2016",17,"LUBBOCK COUNTY","LUBBOCK-COOPER ISD",152906,"TRADITIONAL ISD/CSD","Female",2869
"2015-2016",17,"LUBBOCK COUNTY","LUBBOCK-COOPER ISD",152906,"TRADITIONAL ISD/CSD","Male",2949
"2015-2016",14,"JONES COUNTY","LUEDERS-AVOCA ISD",127905,"TRADITIONAL ISD/CSD","Female",55
"2015-2016",14,"JONES COUNTY","LUEDERS-AVOCA ISD",127905,"TRADITIONAL ISD/CSD","Male",71
"2015-2016",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"TRADITIONAL ISD/CSD","Female",4008
"2015-2016",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"TRADITIONAL ISD/CSD","Male",4258
"2015-2016",13,"CALDWELL COUNTY","LULING ISD",028903,"TRADITIONAL ISD/CSD","Female",704
"2015-2016",13,"CALDWELL COUNTY","LULING ISD",028903,"TRADITIONAL ISD/CSD","Male",705
"2015-2016",05,"HARDIN COUNTY","LUMBERTON ISD",100907,"TRADITIONAL ISD/CSD","Female",1875
"2015-2016",05,"HARDIN COUNTY","LUMBERTON ISD",100907,"TRADITIONAL ISD/CSD","Male",2040
"2015-2016",10,"DALLAS COUNTY","LUMIN EDUCATION",057805,"OPEN ENROLLMENT CHARTER","Female",136
"2015-2016",10,"DALLAS COUNTY","LUMIN EDUCATION",057805,"OPEN ENROLLMENT CHARTER","Male",145
"2015-2016",01,"WILLACY COUNTY","LYFORD CISD",245902,"TRADITIONAL ISD/CSD","Female",772
"2015-2016",01,"WILLACY COUNTY","LYFORD CISD",245902,"TRADITIONAL ISD/CSD","Male",770
"2015-2016",20,"ATASCOSA COUNTY","LYTLE ISD",007904,"TRADITIONAL ISD/CSD","Female",813
"2015-2016",20,"ATASCOSA COUNTY","LYTLE ISD",007904,"TRADITIONAL ISD/CSD","Male",862
"2015-2016",10,"KAUFMAN COUNTY","MABANK ISD",129905,"TRADITIONAL ISD/CSD","Female",1616
"2015-2016",10,"KAUFMAN COUNTY","MABANK ISD",129905,"TRADITIONAL ISD/CSD","Male",1776
"2015-2016",06,"MADISON COUNTY","MADISONVILLE CISD",154901,"TRADITIONAL ISD/CSD","Female",1152
"2015-2016",06,"MADISON COUNTY","MADISONVILLE CISD",154901,"TRADITIONAL ISD/CSD","Male",1187
"2015-2016",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"TRADITIONAL ISD/CSD","Female",6291
"2015-2016",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"TRADITIONAL ISD/CSD","Male",6597
"2015-2016",07,"HENDERSON COUNTY","MALAKOFF ISD",107906,"TRADITIONAL ISD/CSD","Female",642
"2015-2016",07,"HENDERSON COUNTY","MALAKOFF ISD",107906,"TRADITIONAL ISD/CSD","Male",659
"2015-2016",12,"HILL COUNTY","MALONE ISD",109908,"TRADITIONAL ISD/CSD","Female",51
"2015-2016",12,"HILL COUNTY","MALONE ISD",109908,"TRADITIONAL ISD/CSD","Male",62
"2015-2016",08,"BOWIE COUNTY","MALTA ISD",019910,"TRADITIONAL ISD/CSD","Female",52
"2015-2016",08,"BOWIE COUNTY","MALTA ISD",019910,"TRADITIONAL ISD/CSD","Male",67
"2015-2016",10,"DALLAS COUNTY","MANARA ACADEMY",057844,"OPEN ENROLLMENT CHARTER","Female",469
"2015-2016",10,"DALLAS COUNTY","MANARA ACADEMY",057844,"OPEN ENROLLMENT CHARTER","Male",404
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"TRADITIONAL ISD/CSD","Female",4318
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"TRADITIONAL ISD/CSD","Male",4555
"2015-2016",11,"TARRANT COUNTY","MANSFIELD ISD",220908,"TRADITIONAL ISD/CSD","Female",16296
"2015-2016",11,"TARRANT COUNTY","MANSFIELD ISD",220908,"TRADITIONAL ISD/CSD","Male",17513
"2015-2016",18,"BREWSTER COUNTY","MARATHON ISD",022902,"TRADITIONAL ISD/CSD","Female",30
"2015-2016",18,"BREWSTER COUNTY","MARATHON ISD",022902,"TRADITIONAL ISD/CSD","Male",24
"2015-2016",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"TRADITIONAL ISD/CSD","Female",2012
"2015-2016",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"TRADITIONAL ISD/CSD","Male",2162
"2015-2016",18,"PRESIDIO COUNTY","MARFA ISD",189901,"TRADITIONAL ISD/CSD","Female",171
"2015-2016",18,"PRESIDIO COUNTY","MARFA ISD",189901,"TRADITIONAL ISD/CSD","Male",189
"2015-2016",13,"GUADALUPE COUNTY","MARION ISD",094904,"TRADITIONAL ISD/CSD","Female",706
"2015-2016",13,"GUADALUPE COUNTY","MARION ISD",094904,"TRADITIONAL ISD/CSD","Male",740
"2015-2016",12,"FALLS COUNTY","MARLIN ISD",073903,"TRADITIONAL ISD/CSD","Female",415
"2015-2016",12,"FALLS COUNTY","MARLIN ISD",073903,"TRADITIONAL ISD/CSD","Male",466
"2015-2016",07,"HARRISON COUNTY","MARSHALL ISD",102902,"TRADITIONAL ISD/CSD","Female",2752
"2015-2016",07,"HARRISON COUNTY","MARSHALL ISD",102902,"TRADITIONAL ISD/CSD","Male",2828
"2015-2016",12,"MCLENNAN COUNTY","MART ISD",161908,"TRADITIONAL ISD/CSD","Female",256
"2015-2016",12,"MCLENNAN COUNTY","MART ISD",161908,"TRADITIONAL ISD/CSD","Male",254
"2015-2016",07,"VAN ZANDT COUNTY","MARTINS MILL ISD",234905,"TRADITIONAL ISD/CSD","Female",256
"2015-2016",07,"VAN ZANDT COUNTY","MARTINS MILL ISD",234905,"TRADITIONAL ISD/CSD","Male",256
"2015-2016",07,"NACOGDOCHES COUNTY","MARTINSVILLE ISD",174909,"TRADITIONAL ISD/CSD","Female",182
"2015-2016",07,"NACOGDOCHES COUNTY","MARTINSVILLE ISD",174909,"TRADITIONAL ISD/CSD","Male",181
"2015-2016",15,"MASON COUNTY","MASON ISD",157901,"TRADITIONAL ISD/CSD","Female",309
"2015-2016",15,"MASON COUNTY","MASON ISD",157901,"TRADITIONAL ISD/CSD","Male",361
"2015-2016",03,"MATAGORDA COUNTY","MATAGORDA ISD",158904,"TRADITIONAL ISD/CSD","Female",71
"2015-2016",03,"MATAGORDA COUNTY","MATAGORDA ISD",158904,"TRADITIONAL ISD/CSD","Male",101
"2015-2016",02,"SAN PATRICIO COUNTY","MATHIS ISD",205904,"TRADITIONAL ISD/CSD","Female",834
"2015-2016",02,"SAN PATRICIO COUNTY","MATHIS ISD",205904,"TRADITIONAL ISD/CSD","Male",858
"2015-2016",08,"BOWIE COUNTY","MAUD ISD",019903,"TRADITIONAL ISD/CSD","Female",215
"2015-2016",08,"BOWIE COUNTY","MAUD ISD",019903,"TRADITIONAL ISD/CSD","Male",266
"2015-2016",15,"BROWN COUNTY","MAY ISD",025905,"TRADITIONAL ISD/CSD","Female",145
"2015-2016",15,"BROWN COUNTY","MAY ISD",025905,"TRADITIONAL ISD/CSD","Male",162
"2015-2016",10,"ELLIS COUNTY","MAYPEARL ISD",070915,"TRADITIONAL ISD/CSD","Female",506
"2015-2016",10,"ELLIS COUNTY","MAYPEARL ISD",070915,"TRADITIONAL ISD/CSD","Male",557
"2015-2016",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"TRADITIONAL ISD/CSD","Female",11853
"2015-2016",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"TRADITIONAL ISD/CSD","Male",12477
"2015-2016",18,"UPTON COUNTY","MCCAMEY ISD",231901,"TRADITIONAL ISD/CSD","Female",301
"2015-2016",18,"UPTON COUNTY","MCCAMEY ISD",231901,"TRADITIONAL ISD/CSD","Male",280
"2015-2016",13,"BASTROP COUNTY","MCDADE ISD",011905,"TRADITIONAL ISD/CSD","Female",115
"2015-2016",13,"BASTROP COUNTY","MCDADE ISD",011905,"TRADITIONAL ISD/CSD","Male",106
"2015-2016",12,"MCLENNAN COUNTY","MCGREGOR ISD",161909,"TRADITIONAL ISD/CSD","Female",661
"2015-2016",12,"MCLENNAN COUNTY","MCGREGOR ISD",161909,"TRADITIONAL ISD/CSD","Male",764
"2015-2016",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"TRADITIONAL ISD/CSD","Female",12058
"2015-2016",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"TRADITIONAL ISD/CSD","Male",12707
"2015-2016",16,"GRAY COUNTY","MCLEAN ISD",090903,"TRADITIONAL ISD/CSD","Female",125
"2015-2016",16,"GRAY COUNTY","MCLEAN ISD",090903,"TRADITIONAL ISD/CSD","Male",114
"2015-2016",08,"CASS COUNTY","MCLEOD ISD",034906,"TRADITIONAL ISD/CSD","Female",163
"2015-2016",08,"CASS COUNTY","MCLEOD ISD",034906,"TRADITIONAL ISD/CSD","Male",190
"2015-2016",02,"MCMULLEN COUNTY","MCMULLEN COUNTY ISD",162904,"TRADITIONAL ISD/CSD","Female",136
"2015-2016",02,"MCMULLEN COUNTY","MCMULLEN COUNTY ISD",162904,"TRADITIONAL ISD/CSD","Male",128
"2015-2016",17,"TERRY COUNTY","MEADOW ISD",223902,"TRADITIONAL ISD/CSD","Female",178
"2015-2016",17,"TERRY COUNTY","MEADOW ISD",223902,"TRADITIONAL ISD/CSD","Male",151
"2015-2016",20,"KENDALL COUNTY","MEADOWLAND CHARTER SCHOOL",130801,"OPEN ENROLLMENT CHARTER","Female",40
"2015-2016",20,"KENDALL COUNTY","MEADOWLAND CHARTER SCHOOL",130801,"OPEN ENROLLMENT CHARTER","Male",61
"2015-2016",20,"BANDERA COUNTY","MEDINA ISD",010901,"TRADITIONAL ISD/CSD","Female",146
"2015-2016",20,"BANDERA COUNTY","MEDINA ISD",010901,"TRADITIONAL ISD/CSD","Male",143
"2015-2016",20,"MEDINA COUNTY","MEDINA VALLEY ISD",163908,"TRADITIONAL ISD/CSD","Female",2194
"2015-2016",20,"MEDINA COUNTY","MEDINA VALLEY ISD",163908,"TRADITIONAL ISD/CSD","Male",2279
"2015-2016",10,"COLLIN COUNTY","MELISSA ISD",043908,"TRADITIONAL ISD/CSD","Female",1113
"2015-2016",10,"COLLIN COUNTY","MELISSA ISD",043908,"TRADITIONAL ISD/CSD","Male",1225
"2015-2016",16,"HALL COUNTY","MEMPHIS ISD",096904,"TRADITIONAL ISD/CSD","Female",245
"2015-2016",16,"HALL COUNTY","MEMPHIS ISD",096904,"TRADITIONAL ISD/CSD","Male",275
"2015-2016",15,"MENARD COUNTY","MENARD ISD",164901,"TRADITIONAL ISD/CSD","Female",150
"2015-2016",15,"MENARD COUNTY","MENARD ISD",164901,"TRADITIONAL ISD/CSD","Male",142
"2015-2016",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"TRADITIONAL ISD/CSD","Female",2725
"2015-2016",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"TRADITIONAL ISD/CSD","Male",2939
"2015-2016",12,"BOSQUE COUNTY","MERIDIAN ISD",018902,"TRADITIONAL ISD/CSD","Female",224
"2015-2016",12,"BOSQUE COUNTY","MERIDIAN ISD",018902,"TRADITIONAL ISD/CSD","Male",252
"2015-2016",13,"WILLIAMSON COUNTY","MERIDIAN WORLD SCHOOL LLC",246801,"OPEN ENROLLMENT CHARTER","Female",634
"2015-2016",13,"WILLIAMSON COUNTY","MERIDIAN WORLD SCHOOL LLC",246801,"OPEN ENROLLMENT CHARTER","Male",615
"2015-2016",14,"TAYLOR COUNTY","MERKEL ISD",221904,"TRADITIONAL ISD/CSD","Female",584
"2015-2016",14,"TAYLOR COUNTY","MERKEL ISD",221904,"TRADITIONAL ISD/CSD","Male",514
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"TRADITIONAL ISD/CSD","Female",20025
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"TRADITIONAL ISD/CSD","Male",20780
"2015-2016",12,"LIMESTONE COUNTY","MEXIA ISD",147903,"TRADITIONAL ISD/CSD","Female",892
"2015-2016",12,"LIMESTONE COUNTY","MEXIA ISD",147903,"TRADITIONAL ISD/CSD","Male",1035
"2015-2016",04,"HARRIS COUNTY","MEYERPARK ELEMENTARY",101855,"OPEN ENROLLMENT CHARTER","Female",116
"2015-2016",04,"HARRIS COUNTY","MEYERPARK ELEMENTARY",101855,"OPEN ENROLLMENT CHARTER","Male",133
"2015-2016",03,"DEWITT COUNTY","MEYERSVILLE ISD",062906,"TRADITIONAL ISD/CSD","Female",53
"2015-2016",03,"DEWITT COUNTY","MEYERSVILLE ISD",062906,"TRADITIONAL ISD/CSD","Male",56
"2015-2016",16,"ROBERTS COUNTY","MIAMI ISD",197902,"TRADITIONAL ISD/CSD","Female",104
"2015-2016",16,"ROBERTS COUNTY","MIAMI ISD",197902,"TRADITIONAL ISD/CSD","Male",109
"2015-2016",18,"MIDLAND COUNTY","MIDLAND ACADEMY CHARTER SCHOOL",165802,"OPEN ENROLLMENT CHARTER","Female",241
"2015-2016",18,"MIDLAND COUNTY","MIDLAND ACADEMY CHARTER SCHOOL",165802,"OPEN ENROLLMENT CHARTER","Male",186
"2015-2016",18,"MIDLAND COUNTY","MIDLAND ISD",165901,"TRADITIONAL ISD/CSD","Female",11805
"2015-2016",18,"MIDLAND COUNTY","MIDLAND ISD",165901,"TRADITIONAL ISD/CSD","Male",12750
"2015-2016",10,"ELLIS COUNTY","MIDLOTHIAN ISD",070908,"TRADITIONAL ISD/CSD","Female",3972
"2015-2016",10,"ELLIS COUNTY","MIDLOTHIAN ISD",070908,"TRADITIONAL ISD/CSD","Male",4174
"2015-2016",01,"HIDALGO COUNTY","MIDVALLEY ACADEMY CHARTER DISTRICT",108804,"OPEN ENROLLMENT CHARTER","Female",206
"2015-2016",01,"HIDALGO COUNTY","MIDVALLEY ACADEMY CHARTER DISTRICT",108804,"OPEN ENROLLMENT CHARTER","Male",160
"2015-2016",09,"CLAY COUNTY","MIDWAY ISD",039905,"TRADITIONAL ISD/CSD","Female",53
"2015-2016",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"TRADITIONAL ISD/CSD","Female",3844
"2015-2016",09,"CLAY COUNTY","MIDWAY ISD",039905,"TRADITIONAL ISD/CSD","Male",51
"2015-2016",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"TRADITIONAL ISD/CSD","Male",3959
"2015-2016",06,"MILAM COUNTY","MILANO ISD",166903,"TRADITIONAL ISD/CSD","Female",207
"2015-2016",06,"MILAM COUNTY","MILANO ISD",166903,"TRADITIONAL ISD/CSD","Male",221
"2015-2016",12,"NAVARRO COUNTY","MILDRED ISD",175910,"TRADITIONAL ISD/CSD","Female",357
"2015-2016",12,"NAVARRO COUNTY","MILDRED ISD",175910,"TRADITIONAL ISD/CSD","Male",359
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Female",189
"2015-2016",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Male",221
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Female",111
"2015-2016",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Male",144
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Female",160
"2015-2016",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Male",126
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Female",437
"2015-2016",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Male",507
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Female",794
"2015-2016",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Male",813
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Female",1555
"2015-2016",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Male",1684
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Female",7529
"2015-2016",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Male",8236
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Female",1131
"2015-2016",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Male",1152
"2015-2016",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Female",79
"2015-2016",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Male",64
"2015-2016",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Female",495
"2015-2016",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Male",567
"2015-2016",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"OPEN ENROLLMENT CHARTER","Female",183
"2015-2016",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"OPEN ENROLLMENT CHARTER","Male",149
"2015-2016",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Female",4032
"2015-2016",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Male",4142
"2015-2016",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Female",330
"2015-2016",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Male",350
"2015-2016",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Female",66
"2015-2016",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Male",62
"2015-2016",12,"BOSQUE COUNTY","MORGAN ISD",018903,"TRADITIONAL ISD/CSD","Female",63
"2015-2016",12,"BOSQUE COUNTY","MORGAN ISD",018903,"TRADITIONAL ISD/CSD","Male",72
"2015-2016",11,"ERATH COUNTY","MORGAN MILL ISD",072910,"TRADITIONAL ISD/CSD","Female",64
"2015-2016",11,"ERATH COUNTY","MORGAN MILL ISD",072910,"TRADITIONAL ISD/CSD","Male",60
"2015-2016",17,"COCHRAN COUNTY","MORTON ISD",040901,"TRADITIONAL ISD/CSD","Female",204
"2015-2016",17,"COCHRAN COUNTY","MORTON ISD",040901,"TRADITIONAL ISD/CSD","Male",215
"2015-2016",17,"MOTLEY COUNTY","MOTLEY COUNTY ISD",173901,"TRADITIONAL ISD/CSD","Female",74
"2015-2016",17,"MOTLEY COUNTY","MOTLEY COUNTY ISD",173901,"TRADITIONAL ISD/CSD","Male",84
"2015-2016",03,"LAVACA COUNTY","MOULTON ISD",143902,"TRADITIONAL ISD/CSD","Female",158
"2015-2016",03,"LAVACA COUNTY","MOULTON ISD",143902,"TRADITIONAL ISD/CSD","Male",161
"2015-2016",12,"HILL COUNTY","MOUNT CALM ISD",109910,"TRADITIONAL ISD/CSD","Female",77
"2015-2016",12,"HILL COUNTY","MOUNT CALM ISD",109910,"TRADITIONAL ISD/CSD","Male",103
"2015-2016",07,"RUSK COUNTY","MOUNT ENTERPRISE ISD",201907,"TRADITIONAL ISD/CSD","Female",205
"2015-2016",07,"RUSK COUNTY","MOUNT ENTERPRISE ISD",201907,"TRADITIONAL ISD/CSD","Male",201
"2015-2016",08,"TITUS COUNTY","MOUNT PLEASANT ISD",225902,"TRADITIONAL ISD/CSD","Female",2590
"2015-2016",08,"TITUS COUNTY","MOUNT PLEASANT ISD",225902,"TRADITIONAL ISD/CSD","Male",2762
"2015-2016",08,"FRANKLIN COUNTY","MOUNT VERNON ISD",080901,"TRADITIONAL ISD/CSD","Female",812
"2015-2016",08,"FRANKLIN COUNTY","MOUNT VERNON ISD",080901,"TRADITIONAL ISD/CSD","Male",843
"2015-2016",11,"COOKE COUNTY","MUENSTER ISD",049902,"TRADITIONAL ISD/CSD","Female",222
"2015-2016",11,"COOKE COUNTY","MUENSTER ISD",049902,"TRADITIONAL ISD/CSD","Male",269
"2015-2016",17,"BAILEY COUNTY","MULESHOE ISD",009901,"TRADITIONAL ISD/CSD","Female",713
"2015-2016",17,"BAILEY COUNTY","MULESHOE ISD",009901,"TRADITIONAL ISD/CSD","Male",755
"2015-2016",12,"MILLS COUNTY","MULLIN ISD",167902,"TRADITIONAL ISD/CSD","Female",213
"2015-2016",12,"MILLS COUNTY","MULLIN ISD",167902,"TRADITIONAL ISD/CSD","Male",214
"2015-2016",06,"ROBERTSON COUNTY","MUMFORD ISD",198906,"TRADITIONAL ISD/CSD","Female",313
"2015-2016",06,"ROBERTSON COUNTY","MUMFORD ISD",198906,"TRADITIONAL ISD/CSD","Male",299
"2015-2016",09,"KNOX COUNTY","MUNDAY CISD",138903,"TRADITIONAL ISD/CSD","Female",190
"2015-2016",09,"KNOX COUNTY","MUNDAY CISD",138903,"TRADITIONAL ISD/CSD","Male",206
"2015-2016",07,"HENDERSON COUNTY","MURCHISON ISD",107908,"TRADITIONAL ISD/CSD","Female",83
"2015-2016",07,"HENDERSON COUNTY","MURCHISON ISD",107908,"TRADITIONAL ISD/CSD","Male",115
"2015-2016",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"TRADITIONAL ISD/CSD","Female",3103
"2015-2016",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"TRADITIONAL ISD/CSD","Male",3361
"2015-2016",20,"MEDINA COUNTY","NATALIA ISD",163903,"TRADITIONAL ISD/CSD","Female",535
"2015-2016",20,"MEDINA COUNTY","NATALIA ISD",163903,"TRADITIONAL ISD/CSD","Male",537
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"TRADITIONAL ISD/CSD","Female",834
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"TRADITIONAL ISD/CSD","Male",978
"2015-2016",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"TRADITIONAL ISD/CSD","Female",1508
"2015-2016",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"TRADITIONAL ISD/CSD","Male",1570
